name,origin,destination,count
PASTOR LUCIANO BRAGA,BSB,SSA,10
JOSÉ FOGAÇA,GRU,BSB,1
ALEXANDRE VALLE,BSB,BSB,4
PEPE VARGAS,POA,BSB,7
ARNALDO JORDY,BSB,BEL,6
ADELSON BARRETO,BSB,BSB,1
BALEIA ROSSI,RAO,BSB,24
HUGO MOTTA,JPA,GRU,1
WEVERTON ROCHA,BSB,CGH,1
MOISÉS DINIZ,BSB,BSB,4
DANIEL ALMEIDA,SSA,GRU,2
SÁGUAS MORAES,BSB,GIG,1
REMÍDIO MONAI,MAO,BSB,2
DULCE MIRANDA,CGH,PMW,1
JÚLIO DELGADO,BSB,BSB,7
FLAVIANO MELO,RBR,BSB,10
JORGE SOLLA,CGH,SSA,1
ROBERTO SALES,BSB,GIG,2
KEIKO OTA,GRU,BSB,10
TADEU ALENCAR,BSB,REC,9
JÚLIA MARINHO,STM,BEL,1
FELIPE MAIA,FOR,NAT,1
JORGE BOEIRA,JJG,BSB,6
LUIZ CARLOS HAULY,CGH,CWB,2
NORMA AYUB,VIX,BSB,9
LEONARDO MONTEIRO,MOC,GVR,1
NELSON NAHIM,BSB,SDU,1
FELIPE CARRERAS,CGH,BSB,1
NILTON CAPIXABA,BSB,PVH,1
DEJORGE PATRÍCIO,BSB,SDU,11
CAJAR NARDES,BSB,SDU,4
MARCOS REATEGUI,BSB,BSB,2
AFONSO HAMM,PET,POA,4
VALMIR PRASCIDELLI,BSB,BSB,3
MILTON MONTI,BSB,CGH,5
WALDIR MARANHÃO,GRU,SLZ,1
RAIMUNDO GOMES DE MATOS,BSB,NAT,1
ANDRÉ FUFUCA,SLZ,THE,1
VALADARES FILHO,BSB,SSA,1
VICENTE CANDIDO,GRU,BSB,1
JOSÉ CARLOS ARAÚJO,SSA,BSB,2
GIOVANI CHERINI,POA,CGH,1
EZEQUIEL FONSECA,CGB,BSB,14
MANDETTA,BSB,CGR,17
BRUNNY,IPN,BSB,1
RONALDO BENEDET,BSB,MAO,2
GUILHERME COELHO,GRU,PNZ,1
DR. SINVAL MALHEIROS,GRU,BSB,2
VAIDON OLIVEIRA,BSB,FOR,7
ARTHUR VIRGÍLIO BISNETO,SDU,BSB,1
GUILHERME COELHO,BSB,REC,1
GIVALDO CARIMBÃO,GIG,BSB,1
OSMAR BERTOLDI,CGR,CWB,1
SERGIO SOUZA,IGU,CWB,2
FÁBIO MITIDIERI,CGH,BSB,1
DÉCIO LIMA,BSB,BSB,4
MILTON MONTI,CGH,BSB,6
ELIZEU DIONIZIO,CGR-BSB,8
REINHOLD STEPHANES,CWB,BSB,4
FRANKLIN,BSB,CNF,7
MARCOS SOARES,GIG,BSB,12
MARCOS SOARES,SDU,BSB,2
PAES LANDIM,PNZ,SSA,1
CHICO LOPES,BSB,JDO,1
ROGÉRIO PENINHA MENDONÇA,CGH,BSB,1
PAULO FEIJÓ,BSB,BSB,1
TONINHO PINHEIRO,BSB,CNF,12
JOÃO PAULO PAPA,BSB,SDU,1
ORLANDO SILVA,VCP,SDU,1
EZEQUIEL TEIXEIRA,GIG,BSB,14
EDMILSON RODRIGUES,BSB,BSB,9
MARINALDO ROSENDO,BSB,REC,45
BETO SALAME,MAB,BSB,12
NILTO TATTO,PPB,CGH,1
JORGE BOEIRA,BSB,GRU,1
GUILHERME COELHO,THE,REC,1
JOÃO FERNANDO COUTINHO,REC,PNZ,1
CARLOS SAMPAIO,SDU,BSB,1
AFONSO FLORENCE,BSB,PNZ,2
DIEGO ANDRADE,BSB,CNF,21
EDMILSON RODRIGUES,REC,BSB,1
LUIZ COUTO,BSB,SLZ,1
ELMAR NASCIMENTO,SSA,PNZ,1
LELO COIMBRA,SSA,BSB,1
GLAUBER BRAGA,BSB,SDU,7
ZECA DIRCEU,BSB,IGU,1
EDINHO BEZ,BSB,POA,1
LUIZ SÉRGIO,BSB,BSB,8
DANRLEI DE DEUS HINTERHOLZ,BSB,PMW,1
ALEX CANZIANI,BSB,SDU,2
PEDRO CHAVES,GIG,GYN,1
ALAN RICK,BSB,RBR,9
PAULO HENRIQUE LUSTOSA,FOR,BSB,5
JOSUÉ BENGTSON,BSB,BEL,4
OTAVIO LEITE,SDU,BSB,3
SARAIVA FELIPE,CNF,BSB,12
ARLINDO CHINAGLIA,CGH,SSA,1
VICENTINHO,BSB,CGH,9
FAUSTO PINATO,SJP,CGH,3
ULDURICO JUNIOR,BSB,REC,1
ARLINDO CHINAGLIA,CGH,BSB,11
MARCO MAIA,POA,BSB,8
PROFESSOR VICTÓRIO GALLI,CGB,GRU,1
ANDRÉ FUFUCA,THE,SLZ,2
ROSANGELA GOMES,CNF,GIG,1
LUIZA ERUNDINA,CGH,BSB,3
HISSA ABRAHÃO,BSB,BSB,10
ALESSANDRO MOLON,SDU,BSB,15
JORGE BOEIRA,GRU,POA,1
SUBTENENTE GONZAGA,VIX,CNF,1
JULIO LOPES,BSB,SDU,28
DANRLEI DE DEUS HINTERHOLZ,BSB,POA,7
LUIZ CLÁUDIO,BSB,PVH,3
MÁRIO HERINGER,SDU,CNF,6
LEANDRE,CWB,BSB,17
JEFFERSON CAMPOS,GRU,BSB,1
LUCIANO DUCCI,BSB,BSB,2
MARIA DO ROSÁRIO,BSB,SSA,1
ROBERTO DE LUCENA,BSB,VCP,2
JÚLIO DELGADO,BSB,CNF,8
HUGO MOTTA,GRU,BSB,1
ROSINHA DA ADEFAL,THE,MCZ,1
CARLOS MANATO,BSB,FOR,1
VALTENIR PEREIRA,BSB,BSB,8
CARLOS MARUN,CGH,BSB,1
RODRIGO MARTINS,THE,BSB,11
LEÔNIDAS CRISTINO,BSB,FOR,4
RENZO BRAZ,CNF,BSB,1
CÉSAR HALUM,PMW,BSB,2
MOISÉS DINIZ,GRU,BSB,1
MARCELO ARO,BSB-CNF,7
ASSIS CARVALHO,BSB,GRU,1
MARCO TEBALDI,BSB,CWB,13
WILSON FILHO,JPA,GRU,2
DANIEL COELHO,REC,BSB,13
LUIS TIBÉ,BSB,BSB,4
PAULO PIMENTA,BSB,POA,4
VALDIR COLATTO,BSB,BSB,1
BILAC PINTO,BSB,VCP,1
MARCELO ÁLVARO ANTÔNIO,MOC,CNF,1
MISAEL VARELLA,BSB,CNF,13
DAMIÃO FELICIANO,FOR,REC,1
ANDRÉ FUFUCA,THE,BSB,1
ÁTILA LINS,BSB,CGH,3
MARIA DO ROSÁRIO,BSB,BSB,3
ROGÉRIO MARINHO,BSB,CGH,1
CELSO MALDANER,BSB,XAP,13
CRISTIANE BRASIL,BSB,GIG,15
HENRIQUE FONTANA,XAP,POA,1
ANTONIO CARLOS MENDES THAME,CGH,BSB,4
SÉRGIO REIS,BSB,BSB,1
CARLOS MARUN,POA,CGR,1
DARCÍSIO PERONDI,CGH,BSB,1
AFONSO MOTTA,POA,BSB,1
EDUARDO BARBOSA,MOC,CNF,1
ANTONIO CARLOS MENDES THAME,VCP,BSB,10
VENEZIANO VITAL DO RÊGO,BSB,BSB,1
BENITO GAMA,VDC,SSA,1
VALDIR COLATTO,GRU,RAO,1
WALTER IHOSHI,CGH,CWB,1
ULDURICO JUNIOR,BSB,IOS,3
ALFREDO KAEFER,CWB,IGU,1
HIRAN GONÇALVES,BVB,BSB,4
LOBBE NETO,BSB,CNF,1
TENENTE LÚCIO,CNF,BSB,1
GABRIEL GUIMARÃES,CNF,CGH,1
NILSON PINTO,BSB,MAO,1
JERÔNIMO GOERGEN,POA,BSB,6
HERÁCLITO FORTES,THE,CGH,2
TEREZA CRISTINA,CGR,CGH,2
MARCELO MATOS,BSB,SDU,2
JONES MARTINS,BSB,POA,3
ALEXANDRE SERFIOTIS,BSB,BSB,1
DAVIDSON MAGALHÃES,SSA,GRU,1
REMÍDIO MONAI,BSB,BVB,14
MAURO PEREIRA,BSB,POA,5
EVANDRO GUSSI,PPB,CGH,1
VANDER LOUBET,BSB,REC,1
POMPEO DE MATTOS,BSB,POA,19
WILSON BESERRA,GIG,BSB,6
ALFREDO KAEFER,CAC,GRU,1
MARCOS REATEGUI,MCP,BSB,3
CARLOS BEZERRA,BSB,GRU,1
PAULÃO,BSB,MCZ,16
SHÉRIDAN,BVB,MAO,1
DIEGO GARCIA,LDB,BSB,1
ANA PERUGINI,BSB,VCP,5
EDMILSON RODRIGUES,STM,BEL,1
ULDURICO JUNIOR,BSB,AJU,2
ZÉ SILVA,CNF,MOC,1
ARLINDO CHINAGLIA,CGH,SJP,1
OSMAR SERRAGLIO,BSB,MGF,1
MOEMA GRAMACHO,BSB,BSB,1
GIVALDO CARIMBÃO,MCZ,BSB,10
JOÃO CARLOS BACELAR,CGH,BSB,5
JOSÉ PRIANTE,BSB,CGH,1
ALEX MANENTE,BSB,GRU,1
JOZI ARAÚJO,MCP,BSB,3
RODRIGO DE CASTRO,BSB,BSB,1
TADEU ALENCAR,REC,BSB,14
VINICIUS GURGEL,BSB,MCP,4
MOISÉS DINIZ,CGH,BSB,2
DIEGO GARCIA,BSB,MGF,1
GIOVANI CHERINI,POA,BSB,2
JÚLIA MARINHO,BSB,MAB,2
FÉLIX MENDONÇA JÚNIOR,SSA,BSB,10
ENIO VERRI,MGF,CWB,1
ROSINHA DA ADEFAL,BSB,CNF,1
GEORGE HILTON,BSB,VCP,1
PR. MARCO FELICIANO,RAO,BSB,54
BALEIA ROSSI,RAO,SDU,1
VICTOR MENDES,BSB,BSB,2
REINHOLD STEPHANES,BSB,CWB,4
BEBETO,BSB,IOS,1
BETO SALAME,STM,BEL,1
JOZI ARAÚJO,BSB,MCP,8
LAERCIO OLIVEIRA,BSB,SDU,1
LINDOMAR GARÇON,PVH,CNF,1
GIACOBO,CWB,POA,1
PEPE VARGAS,BSB,BSB,3
BALEIA ROSSI,BSB,RAO,29
ELIZIANE GAMA,SLZ,SDU,1
FABIO REIS,AJU,BSB,18
ROBERTO BRITTO,AJU,BSB,6
SÉRGIO BRITO,SSA,VDC,2
CARLOS MELLES,PLU,RAO,4
FERNANDO MONTEIRO,BSB,REC,8
ALEX CANZIANI,CWB,LDB,2
MISSIONÁRIO JOSÉ OLIMPIO,BSB,BSB,1
WALDENOR PEREIRA,BSB,VDC,6
FRANKLIN,CGH,BSB,1
WLADIMIR COSTA,BEL,BSB,8
MIGUEL HADDAD,BSB,BSB,3
MILTON MONTI,BSB,BSB,3
JAIR BOLSONARO,BSB-CGH,1
WLADIMIR COSTA,BEL,STM,4
LUCIANA SANTOS,BEL,REC,1
RONALDO BENEDET,FLN,GIG,2
LUIZ COUTO,BSB,JPA,19
BACELAR,BSB,BSB,4
WILSON FILHO,JPA,GIG,1
JOSÉ PRIANTE,BEL,CGH,1
ORLANDO SILVA,VCP,BSB,1
AUGUSTO COUTINHO,GIG,REC,1
CACÁ LEÃO,SSA,BSB,13
LUIZ CARLOS HAULY,BSB,BSB,8
WALTER ALVES,NAT,BSB,15
LOBBE NETO,BSB,CGH,2
MARIA DO ROSÁRIO,POA,BSB,7
ARLINDO CHINAGLIA,BSB,BSB,17
CARLOS MARUN,BSB,CGR,6
MARCOS MONTES,VCP,UBA,1
EDUARDO DA FONTE,BSB,REC,23
GUILHERME COELHO,BSB,JDO,1
JOÃO DERLY,BSB,MAO,2
JOSÉ MENTOR,BSB,GRU,2
JUSCELINO FILHO,SSA,REC,1
ALESSANDRO MOLON,BSB,GIG,1
RENZO BRAZ,BSB,VIX,2
ÁTILA LINS,CGH,BSB,2
EDMILSON RODRIGUES,SLZ,BEL,1
JOZI ARAÚJO,BEL,BSB,1
MARIANA CARVALHO,BSB,PVH,4
DARCÍSIO PERONDI,BSB,CGH,1
GORETE PEREIRA,BSB,BSB,11
ANDRÉ FUFUCA,REC,SLZ,1
PASTOR EURICO,BSB,REC,7
MARINHA RAUPP,BSB,BSB,7
BACELAR,BSB,SSA,7
JOÃO CARLOS BACELAR,BSB,CGH,2
GOULART,BSB,CGH,17
JARBAS VASCONCELOS,CGH,BSB,2
SILVIO COSTA,REC,BSB,10
ADEMIR CAMILO,CNF,BSB,15
GUILHERME COELHO,BSB,BSB,1
LUIZ SÉRGIO,BSB,SDU,31
SEVERINO NINHO,BSB,MCZ,1
BRUNNY,GVR,BSB,2
NILSON LEITÃO,CGB,VCP,1
VICTOR MENDES,BSB,SLZ,6
ADALBERTO CAVALCANTI,PNZ,REC,2
RODRIGO PACHECO,CNF,BSB,6
TONINHO PINHEIRO,BSB,BSB,8
CHICO LOPES,JDO,FOR,1
NELSON MEURER,CWB,CGH,1
ADELSON BARRETO,AJU,BSB,34
DÂMINA PEREIRA,CNF,BSB,8
NILSON PINTO,BEL,STM,2
FAUSTO PINATO,BSB,CGH,5
WOLNEY QUEIROZ,NAT,BSB,1
PAUDERNEY AVELINO,MAO,BSB,10
BEBETO,BSB-CGH,1
FERNANDO MONTEIRO,JPA,BSB,1
LIDERANÇA DO PSDB,bsb,ssa,1
NILSON PINTO,BEL,BSB,2
AELTON FREITAS,CNF,UBA,2
GILBERTO NASCIMENTO,CGH,BSB,8
CABUÇU BORGES,GIG,BSB,1
EROS BIONDINI,GRU,CNF,3
ALBERTO FILHO,THE,BSB,1
LAUDIVIO CARVALHO,CNF,MOC,1
ALEX CANZIANI,VCP,LDB,1
VICENTINHO,BSB,BSB,1
FRANKLIN,IPN,CNF,1
SARAIVA FELIPE,VCP,CNF,1
FÁBIO RAMALHO,CNF,BSB,20
SUBTENENTE GONZAGA,BSB,MCZ,2
RICARDO IZAR,VCP,BSB,3
CARLOS ZARATTINI,BSB,BSB,2
OTAVIO LEITE,SDU,CGH,1
ANDRE MOURA,AJU,BSB,33
ULDURICO JUNIOR,REC,BSB,1
CARLOS BEZERRA,CGB,BSB,12
GIVALDO CARIMBÃO,BSB,GIG,1
PAULO FREIRE,BSB,VCP,10
ZENAIDE MAIA,NAT,BSB,24
KAIO MANIÇOBA,BSB,REC,14
IRACEMA PORTELLA,THE,GRU,1
PROFESSOR VICTÓRIO GALLI,CGB,OPS,1
JONY MARCOS,CGR,AJU,2
ANDRES SANCHEZ,GRU,BSB,10
MARCELO ÁLVARO ANTÔNIO,BSB,CNF,21
JHC,SDU,BSB,3
MARINHA RAUPP,PVH,BSB,5
ZÉ SILVA,CNF,UDI,1
ROSINHA DA ADEFAL,POA,BSB,1
JANDIRA FEGHALI,GIG,POA,1
JARBAS VASCONCELOS,BSB,BSB,6
MARCELO MATOS,BSB,BSB,8
JOSÉ AIRTON CIRILO,BSB,FOR,6
FRANKLIN,BSB,BSB,2
WEVERTON ROCHA,THE,BSB,2
GABRIEL GUIMARÃES,CNF,BSB,9
CARLOS EDUARDO CADOCA,REC,BSB,16
JERÔNIMO GOERGEN,BSB,CNF,1
ANDRÉ AMARAL,REC,FOR,1
MAURO MARIANI,FLN,BSB,3
REMÍDIO MONAI,BSB,BSB,3
ALIEL MACHADO,CWB,BSB,10
ALEXANDRE LEITE,SDU,BSB,1
CARLOS GOMES,POA,GIG,1
FAUSTO PINATO,CGH,SJP,4
TIRIRICA,SDU,BSB,3
VALTENIR PEREIRA,GYN,CGB,1
REGINALDO LOPES,CNF,MOC,1
MISSIONÁRIO JOSÉ OLIMPIO,CGH,BSB,1
EVANDRO ROMAN,BSB,IGU,1
ROGÉRIO MARINHO,BSB,BSB,6
WLADIMIR COSTA,ATM,BEL,1
NILTON CAPIXABA,FOR,BSB,1
LUIZIANNE LINS,SDU,BSB,3
FÁBIO RAMALHO,SDU,CNF,1
ADELMO CARNEIRO LEÃO,BSB,CNF,8
EDUARDO DA FONTE,REC,BSB,19
CAETANO,BSB,CGH,1
EDUARDO CURY,BSB,GRU,11
LELO COIMBRA,BSB,VIX,12
CELSO MALDANER,BSB,FLN,1
RUBENS BUENO,MGF,BSB,1
ALEX CANZIANI,CWB,CGH,2
DELEGADO FRANCISCHINI,SDU,CWB,4
EVANDRO ROMAN,CWB,GIG,1
CELSO JACOB,BSB,BSB,2
VALMIR ASSUNÇÃO,BSB,CGH,1
JÔ MORAES,CNF,CGH,5
MARIA DO ROSÁRIO,BSB,CGH,3
ZÉ SILVA,BSB,GRU,1
MARCELO ÁLVARO ANTÔNIO,CGH,CNF,1
SANDRO ALEX,BSB,BSB,1
JOVAIR ARANTES,SDU,CGH,1
CLAUDIO CAJADO,GRU,SSA,1
RAIMUNDO GOMES DE MATOS,NAT,FOR,1
RAIMUNDO GOMES DE MATOS,BSB,FOR,12
JOSÉ ROCHA,BSB,BSB,4
CÉSAR MESSIAS,GIG,BSB,2
MARCUS VICENTE,VIX,CNF,3
BETO SALAME,BEL,STM,1
JÚLIO CESAR,the,bsb,1
MAURO PEREIRA,CGH,POA,1
ANTÔNIO JÁCOME,BSB,BSB,1
VALTENIR PEREIRA,SMT,BSB,1
BILAC PINTO,CNF,BSB,14
JORGE SOLLA,SSA,VDC,1
JOSÉ ROCHA,BSB,BRA,1
ADALBERTO CAVALCANTI,REC,PNZ,3
AUREO,SDU,BSB,3
HERÁCLITO FORTES,REC,BSB,4
CLAUDIO CAJADO,GRU,BSB,1
CÉSAR HALUM,AUX,PMW,4
ALCEU MOREIRA,FLN,BSB,3
MARCOS MONTES,UDI,CGH,1
JOSÉ ROCHA,BSB,SSA,5
ROBERTO DE LUCENA,GRU,BSB,13
HILDO ROCHA,SLZ,IMP,1
CARLOS ANDRADE,BVB,MAO,1
CARLOS MARUN,CGR,GRU,1
AGUINALDO RIBEIRO,JPA,GRU,1
EDUARDO BOLSONARO,BSB-CPV,2
VALDIR COLATTO,XAP,FLN,7
MARCIO ALVINO,GRU,BSB,48
PATRUS ANANIAS,FOR,BSB,1
JANDIRA FEGHALI,BSB,CGH,5
CARLOS MARUN,BSB,BSB,4
CHRISTIANE DE SOUZA YARED,CWB,BSB,25
TADEU ALENCAR,VCP,SSA,1
ADÉRMIS MARINI,BSB,GRU,3
RONALDO BENEDET,BSB,CGH,1
WALTER IHOSHI,BSB,CGH,15
ROCHA,BSB,BSB,1
WALDENOR PEREIRA,CGH,VDC,1
GIVALDO CARIMBÃO,BSB,GRU,1
EVANDRO GUSSI,VCP,ARU,1
JOSÉ ROCHA,VDC,SSA,3
GUILHERME COELHO,PNZ,REC,4
BETO FARO,MAB,BEL,1
JOSÉ PRIANTE,BSB,BSB,5
ARLINDO CHINAGLIA,BSB,CGH,10
FERNANDO MONTEIRO,BSB,JDO,2
RÔMULO GOUVEIA,FOR,BSB,1
WEVERTON ROCHA,THE,SLZ,3
ANDRÉ FIGUEIREDO,JDO,FOR,1
SIMONE MORGADO,BEL,BSB,6
CELSO PANSERA,BSB,BSB,3
FLAVIANO MELO,SDU,BSB,6
VALMIR ASSUNÇÃO,BSB,CNF,1
MARIA DO ROSÁRIO,POA,CGH,2
EVANDRO GUSSI,BSB,PPB,2
ELIZIANE GAMA,SSA,BSB,1
VICTOR MENDES,BSB,JPA,1
WOLNEY QUEIROZ,PVH,BSB,1
DOMINGOS NETO,BSB,FOR,11
MARINHA RAUPP,BSB,JPR,2
REMÍDIO MONAI,BVB,BSB,5
JUNIOR MARRECA,SSA,BSB,1
JOSUÉ BENGTSON,BEL,BSB,5
WALDENOR PEREIRA,SSA,BSB,9
PAULO TEIXEIRA,SDU,CGH,1
CREUZA PEREIRA,PNZ,REC,1
LUIZ CARLOS HAULY,BSB,CGH,1
MÁRIO HERINGER,BSB,SDU,11
VALADARES FILHO,BSB,AJU,26
RUBENS BUENO,CWB,MVD,1
VINICIUS CARVALHO,CGH,BSB,12
NELSON PADOVANI,GYN,AUX,3
TEREZA CRISTINA,BSB,GRU,2
SUBTENENTE GONZAGA,CNF,FLN,1
VITOR LIPPI,BSB,VCP,7
MARCOS MONTES,UBA,CNF,2
OSMAR SERRAGLIO,LDB,BSB,1
CACÁ LEÃO,SSA,CGH,1
WILSON BESERRA,BSB,GIG,3
FAUSTO PINATO,CGH,BSB,5
EZEQUIEL FONSECA,BSB,OPS,1
LEONARDO QUINTÃO,BSB,CNF,4
WELITON PRADO,UDI,BSB,3
CARLOS MANATO,SSA,BSB,1
PAES LANDIM,THE,BSB,10
ROBERTO BALESTRA,GYN,CGH,2
CÉSAR HALUM,PMW,AUX,6
WILSON FILHO,BSB,FOR,4
REGINALDO LOPES,CGH,CNF,1
CARLOS GOMES,BSB,POA,3
BENITO GAMA,SSA,GIG,1
CABO SABINO,BSB,FOR,24
POMPEO DE MATTOS,POA-BSB,1
VINICIUS CARVALHO,GIG,CGH,1
JOÃO DANIEL,SSA,FOR,1
VALMIR ASSUNÇÃO,BSB,SSA,10
EDUARDO BARBOSA,CNF,BSB,9
JEAN WYLLYS,CGH,BSB,1
TONINHO WANDSCHEER,BSB,BSB,1
ANDRES SANCHEZ,BSB,BSB,7
ELIZIANE GAMA,CGH,SLZ,2
JÔ MORAES,CNF,BSB,35
JOSÉ MENTOR,PPB,VCP,1
CARLOS ZARATTINI,BSB,CGH,10
HUGO MOTTA,BSB,CGH,2
JULIO LOPES,SDU,BSB,26
ADAIL CARNEIRO,BSB,FOR,4
ENIO VERRI,CGH,BSB,1
WALNEY ROCHA,GIG,BSB,26
ELIZIANE GAMA,BSB,SLZ,8
ALICE PORTUGAL,SLZ,BSB,1
JEAN WYLLYS,GRU,MVD,1
PASTOR LUCIANO BRAGA,SSA,BSB,4
PAULO TEIXEIRA,BSB,VCP,2
HERCULANO PASSOS,BSB,GRU,1
GLAUBER BRAGA,SDU,BSB,14
JORGE TADEU MUDALEN,BSB,BSB,10
ALEX CANZIANI,LDB,GRU,1
ODORICO MONTEIRO,BSB,FOR,17
VALMIR ASSUNÇÃO,BSB,BSB,4
JOSE STÉDILE,BSB,POA,3
KAIO MANIÇOBA,JDO,BSB,1
CABO DACIOLO,VCP,GIG,1
ALESSANDRO MOLON,BSB,SDU,19
BETINHO GOMES,BSB,REC,14
NEWTON CARDOSO JR,BSB,BSB,2
JOSÉ OTÁVIO GERMANO,POA,BSB,3
ANDRE MOURA,BSB,CGH,1
ALICE PORTUGAL,VDC,SSA,1
CÉSAR MESSIAS,PVH,RBR,1
SANDRO ALEX,CWB,BSB,9
WALNEY ROCHA,BSB,BSB,7
MARCELO MATOS,BSB,GIG,17
GONZAGA PATRIOTA,SSA,BSB,1
ARTHUR OLIVEIRA MAIA,BSB,CGH,4
KAIO MANIÇOBA,REC,BSB,8
NELSON PADOVANI,CWB,BSB,10
ANTONIO BULHÕES,CGH,BSB,2
JEAN WYLLYS,BSB,BSB,1
JÚLIO CESAR,THE,BSB,9
FABIO GARCIA,CGB,BSB,3
JUSCELINO FILHO,SSA,SLZ,1
ADALBERTO CAVALCANTI,PNZ,SSA,1
FÁBIO MITIDIERI,AJU,BSB,19
OSMAR SERRAGLIO,BSB,NVT,1
MACEDO,BSB,MCZ,1
LUIZ NISHIMORI,CWB,BSB,9
ALUISIO MENDES,REC,BSB,1
NILSON LEITÃO,BSB,SMT,2
PAULÃO,MCZ,BSB,5
MARCON,BSB,CGH,1
RONALDO BENEDET,BSB,BSB,16
RODRIGO DE CASTRO,BSB,CNF,13
EFRAIM FILHO,BSB,GRU,1
RONALDO MARTINS,BSB,FOR,12
JAIME MARTINS,CNF,BSB,10
IVAN VALENTE,CNF,BSB,1
RONALDO BENEDET,CGH,BSB,2
ADALBERTO CAVALCANTI,PNZ,BSB,12
IRMÃO LAZARO,BSB,SSA,13
LEONARDO QUINTÃO,CNF,GIG,1
BETO ROSADO,BSB,FOR,1
NILTO TATTO,CGH,FOR,1
ENIO VERRI,BSB,BSB,3
MARCIO ALVINO,BSB,GRU,38
HERMES PARCIANELLO,IGU BSB,1
JOSÉ AIRTON CIRILO,BSB,JDO,1
BRUNNY,CNF,GVR,1
RICARDO IZAR,BSB,CGH,9
AFONSO FLORENCE,SSA,PNZ,2
JOSÉ GUIMARÃES,BSB,AJU,1
JONY MARCOS,AJU,CGH,1
GUILHERME COELHO,PNZ,VCP,1
AFONSO FLORENCE,SSA,POA,2
JONY MARCOS,AJU,CGR,2
RAFAEL MOTTA,BSB,BSB,2
ANTONIO BULHÕES,BSB,BSB,1
GIVALDO CARIMBÃO,GRU,BSB,1
JORGE TADEU MUDALEN,BSB,BVB,1
MARCELO ÁLVARO ANTÔNIO,CNF,BSB,15
LUIZ COUTO,BSB,REC,1
JOSÉ ROCHA,SSA,RJ,1
EROS BIONDINI,BSB,BSB,1
ELIZIANE GAMA,GIG,SLZ,1
JONY MARCOS,CGH,AJU,1
LUCIANA SANTOS,SLZ,REC,1
MAURO LOPES,BSB,SDU,3
GENECIAS NORONHA,BSB,FOR,2
DÂMINA PEREIRA,BSB,BSB,1
HERÁCLITO FORTES,BSB,REC,3
JOSÉ CARLOS ARAÚJO,CGH,BSB,3
SANDRO ALEX,BSB,PGZ,4
LEO DE BRITO,RBR,BSB,9
ALEX CANZIANI,BSB,VCP,1
FRANKLIN,CNF,IPN,1
CREUZA PEREIRA,BSB,JDO,9
JÉSSICA SALES,RAO,BSB,1
MARCO MAIA,BSB,PFB,4
SÉRGIO REIS,BSB,CGH,1
JONY MARCOS,BSB,AJU,14
WALTER IHOSHI,BSB,BSB,5
REGINALDO LOPES,BSB,CNF,10
DOMINGOS NETO,BSB,BSB,5
MARCELO SQUASSONI,BSB,CGH,13
WILSON BESERRA,SDU,BSB,4
RÔMULO GOUVEIA,JPA,BSB,12
VICENTE CANDIDO,BSB,BSB,2
ZÉ AUGUSTO NALIN,SDU,BSB,5
ROSINHA DA ADEFAL,BSB,MCZ,15
PAULO PEREIRA DA SILVA,BSB,GRU,7
SÉRGIO BRITO,BSB,BSB,1
ARTHUR LIRA,BSB,SDU,2
ADALBERTO CAVALCANTI,BSB,REC,1
HERÁCLITO FORTES,CGH,REC,3
NILTO TATTO,BSB,FOR,1
CARLOS MELLES,BSB,CGB,1
ELIZIANE GAMA,BSB,SDU,1
JÚLIA MARINHO,BEL,STM,1
MAJOR OLIMPIO,GRU,BSB,8
JOSÉ AIRTON CIRILO,THE,FOR,1
NELSON MARQUEZELLI,BSB,CGH,2
JOSÉ PRIANTE,BSB,BEL,9
RODRIGO MARTINS,BSB,THE,6
WALTER IHOSHI,CGH,BSB,12
BACELAR,SSA,BSB,7
AFONSO FLORENCE,SSA,GRU,1
FÉLIX MENDONÇA JÚNIOR,BSB,BSB,3
ARTHUR LIRA,GIG,SSA,1
IVAN VALENTE,BSB,BSB,17
LUIZ NISHIMORI,MGF,BSB,2
JÚLIA MARINHO,BEL,BSB,2
EVAIR VIEIRA DE MELO,BSB,VIX,11
REGINALDO LOPES,MOC,CNF,2
NIVALDO ALBUQUERQUE,MCZ,BSB,24
PEDRO FERNANDES,SLZ,BSB,8
ANTÔNIO JÁCOME,CAC,NAT,1
ANTONIO BRITO,BSB,CGH,1
HERÁCLITO FORTES,THE,BSB,2
ANDRÉ ABDON,BSB,MCP,4
VALTENIR PEREIRA,BSB,NAT,1
FÁBIO FARIA,BSB,GRU,2
JANETE CAPIBERIBE,BEL,BSB,1
NILSON LEITÃO,BSB,BSB,4
BENEDITA DA SILVA,CNF,SDU,1
FÉLIX MENDONÇA JÚNIOR,BSB,SSA,20
GORETE PEREIRA,FOR,BSB,24
SERGIO SOUZA,BSB,CGH,1
AUGUSTO COUTINHO,BSB,SDU,1
TENENTE LÚCIO,BSB,UDI,10
HUGO MOTTA,SDU,BSB,1
PEDRO CUNHA LIMA,BSB,BSB,3
FRANKLIN,BSB,VCP,2
ROBERTO BALESTRA,CGH,BSB,1
CAETANO,BPS,SSA,1
LUCIANO DUCCI,CWB,BSB,16
GIACOBO,IGU,BSB,4
JÔ MORAES,BSB,BSB,11
CABO SABINO,FOR,JDO,1
JOÃO MARCELO SOUZA,IMP,SLZ,1
JOSÉ CARLOS ARAÚJO,CGH,SSA,1
BONIFÁCIO DE ANDRADA,CNF,BSB,14
ADALBERTO CAVALCANTI,SSA,PNZ,1
