name,origin,destination,count
JOSÉ CARLOS ALELUIA,SDU,CGH,2
SERGIO SOUZA,BSB,LDB,1
BRUNNY,BSB,SSA,3
ARLINDO CHINAGLIA,BSB,VCP,2
DIEGO ANDRADE,SSA,CNF,1
HUGO LEAL,BSB,SDU,94
GENECIAS NORONHA,JDO,BSB,1
JULIO LOPES,GIG,CWB,1
LEANDRE,BSB,BSB,16
MASSAMI MIKI,MAO,BSB,1
FELIPE MAIA,NAT,SSA,1
ELIZEU DIONIZIO,BSB-CGR,7
SARNEY FILHO,SDU,BSB,6
ZÉ SILVA,SJP,VDC,1
PAULO FREIRE,CGH,BSB,2
GENECIAS NORONHA,SSA,FOR,2
COVATTI FILHO,BSB,POA,54
LUIS CARLOS HEINZE,POA,VCP,1
PAULO ABI-ACKEL,BSB,CNF,87
TENENTE LÚCIO,UDI,PLU,4
LUIZ ALBERTO,BSB,SSA,2
RAQUEL MUNIZ,PLU,MOC,1
REJANE DIAS,BSB,BSB,8
JORGE BOEIRA,CCM,BSB,13
LUIZIANNE LINS,BSB,FOR,51
RONALDO MARTINS,SJP,BSB,1
RODRIGO DE CASTRO,SDU,BSB,1
BETO FARO,BSB,BEL,81
ALUISIO MENDES,SLZ,IMP,2
MARCO MAIA,BSB,IGU,5
ADAIL CARNEIRO,FOR,REC,1
ANTONIO IMBASSAHY,SSA,GRU,4
HERCULANO PASSOS,GYN,VCP,1
MARCUS PESTANA,BSB,GIG,4
PAULO TEIXEIRA,BSB,CGH,58
BETINHO ROSADO,CGH,BSB,1
LUCIANO DUCCI,MGF,CWB,5
ARTHUR OLIVEIRA MAIA,BEL,BSB,1
FERNANDO MARRONI,PET,POA,6
EVANDRO MILHOMEN,MCP,BSB,1
BOHN GASS,CGH,BSB,2
ULDURICO JUNIOR,FOR,BSB,1
DULCE MIRANDA,CGH,BSB,2
RENZO BRAZ,BSB,CNF,17
DANIEL ALMEIDA,FOR,BSB,2
FERNANDO ZACHIA,BSB,POA,6
MARGARIDA SALOMÃO,GIG,BSB,50
PR. MARCO FELICIANO,GRU,BSB,57
SARAIVA FELIPE,BSB,GRU,2
WILSON FILHO,SDU,BSB,1
ROBERTO DE LUCENA,GIG,BSB,1
DILCEU SPERAFICO,GRU,BSB,3
EVANDRO ROMAN,CWB,IGU,1
CÍCERO ALMEIDA,FOR,BSB,1
MANDETTA,BSB,FOR,1
GERALDO RESENDE,BSB,CGR,97
CAIO NARCIO,BSB,GIG,1
RAIMUNDO GOMES DE MATOS,GRU,BSB,1
GERALDO RESENDE,BSB,CGB,1
VICENTE CANDIDO,CGH,BSB,58
SANDRO MABEL,CGH,BSB,1
SÉRGIO BARRADAS CARNEIRO,SSA,BSB,5
CHICO D'ANGELO,SSA,GIG,1
PASTOR EURICO,PNZ,BSB,2
VENEZIANO VITAL DO RÊGO,JPA,BSB,49
JOÃO DANIEL,BSB,CGH,1
NELSON MARQUEZELLI,BSB,BSB,2
ANDRÉ FIGUEIREDO,BSB,BSB,89
ULDURICO JUNIOR,BSB,GIG,1
DUARTE NOGUEIRA,RAO,CGH,1
SARAIVA FELIPE,CNF,VCP,2
JANDIRA FEGHALI,BSB,REC,1
NILTON CAPIXABA,GYN,BSB,1
ALEXANDRE BALDY,BSB,CGH,13
EDUARDO BOLSONARO,REC-CGH,1
MAJOR OLIMPIO,BSB,PVH,1
EDINHO BEZ,BSB,NVT,1
RICARDO BARROS,BSB,SSA,1
WADSON RIBEIRO,BSB-CNF,1
NELSON MARQUEZELLI,BSB,BRA,1
VICENTE CANDIDO,BSB,CGH,63
ANDRE MOURA,BSB,AJU,85
FERNANDO JORDÃO,BSB,SDU,108
VALTENIR PEREIRA,CGB,OPS,3
JÚLIA MARINHO,CGH,BSB,1
BALEIA ROSSI,SLZ,BSB,1
SANDRO MABEL,BSB,CGH,1
ANGELA ALBINO,BSB,FLN,14
FÁBIO MITIDIERI,BSB,SDU,1
ADEMIR CAMILO,CGH,CNF,7
JOÃO RODRIGUES,BSB,BSB,41
LEONARDO MONTEIRO,GIG,BSB,1
MIGUEL LOMBARDI,VCP,BSB,120
BILAC PINTO,BSB,CGH,1
PEDRO VILELA,PMW,BSB,1
SIMÃO SESSIM,BSB,SDU,58
BACELAR,GRU,BSB,1
LUIZ ALBERTO,BSB,BSB,1
VICENTINHO,VCP,SJP,1
FÁBIO RAMALHO,BSB,GIG,1
DAGOBERTO NOGUEIRA,CGR,BSB,59
DÂMINA PEREIRA,BSB,CNF,123
LUIZ FERNANDO FARIA,BSB,SDU,1
JORGINHO MELLO,CGH,BSB,1
FABRICIO OLIVEIRA,BSB,VCP,2
ELCIONE BARBALHO,GRU,BSB,1
EDUARDO DA FONTE,GRU,REC,13
JANDIRA FEGHALI,REC,GIG,5
RICARDO BARROS,BSB,BSB,115
BONIFÁCIO DE ANDRADA,UDI,BSB,1
IRAJÁ ABREU,FLN,FEN,1
DR. JOÃO,GIG,MAO,1
MANDETTA,BSB,FLN,1
MARCOS MONTES,CGB,GRU,2
MARINALDO ROSENDO,BSB,BEL,6
ALEXANDRE LEITE,BSB,SDU,1
PAULO TEIXEIRA,CGH,BSB,64
PROFESSORA MARCIVANIA,SDU,BSB,1
JAIR BOLSONARO,CGH,SJP,1
WEVERTON ROCHA,BSB,SLZ,42
EDIO LOPES,BSB,RAO,2
WILLIAM WOO,BSB,SDU,2
ZÉ CARLOS,SLZ-BSB,1
PROFESSORA MARCIVANIA,BSB,MCP,12
EVANDRO ROMAN,CAC,CWB,17
SÉRGIO REIS,BSB,VCP,1
PEDRO CUNHA LIMA,BSB,JPA,32
RENATA ABREU,BSB,BVB,1
ROGÉRIO PENINHA MENDONÇA,BSB,JPA,2
RENATA ABREU,CGH,SJP,3
ALEX CANZIANI,GIG,CGH,1
NILTO TATTO,BSB,MCP,1
LUIZ SÉRGIO,GIG,CWB,3
WALDENOR PEREIRA,SSA,VDC,36
KAIO MANIÇOBA,BSB,CWB,1
PAULÃO,FLN,BSB,1
JOSÉ REINALDO,BSB,GRU,1
VICENTE ARRUDA,CGH,BSB,1
ZENAIDE MAIA,BSB,SSA,1
LIRA MAIA,BSB,BSB,1
WELLINGTON ROBERTO,CGH,BSB,12
CABO SABINO,JDO,FOR,6
EZEQUIEL TEIXEIRA,BSB,BSB,17
SILVIO TORRES,VIX,BSB,1
JOAQUIM PASSARINHO,MAB,BEL,1
ARNALDO FARIA DE SÁ,SDU,CGH,1
HUGO MOTTA,BSB,REC,5
ARTHUR OLIVEIRA MAIA,CNF,VDC,1
LUCIANA SANTOS,CNF,BSB,2
LUIZIANNE LINS,FOR,GRU,3
ZÉ SILVA,UDI,BSB,6
ANDRE MOURA,AJU,GIG,2
FELIPE BORNIER,BSB,PMW,2
JÔ MORAES,GRU,CNF,2
EVANDRO ROMAN,BSB,CGH,3
MÁRCIO MARINHO,CNF,BSB,3
OLIVEIRA FILHO,CWB,BSB,1
VICENTE ARRUDA,BSB,BSB,45
LEOPOLDO MEYER,CGH,CWB,1
ZENAIDE MAIA,BSB,BSB,85
CACÁ LEÃO,IOS,CGH,1
GENECIAS NORONHA,GRU,BSB,1
LEO DE BRITO,BSB,SDU,1
SORAYA SANTOS,BSB,CGH,1
MANOEL JUNIOR,NAT,BSB,5
OSMAR JÚNIOR,SLZ,THE,1
HENRIQUE EDUARDO ALVES,BSB,BSB,8
ZENAIDE MAIA,SSA,NAT,1
DOMINGOS DUTRA,BSB,BSB,2
JORGE BOEIRA,GRU,BSB,1
ASSIS CARVALHO,GRU,BSB,1
MÁRCIO BIOLCHI,BSB,BSB,3
EVANDRO ROMAN,BSB,CGR,1
ANDRÉ ABDON,BSB,BEL,2
RUBENS PEREIRA JÚNIOR,SLZ,BSB,22
FERNANDO TORRES,BSB,SSA,9
MARCOS MONTES,SDU,BSB,1
NILTON CAPIXABA,CGB,OAL,6
ANGELO VANHONI,BSB,CWB,1
LUIZ CARLOS RAMOS,BSB,SDU,13
PAULO ABI-ACKEL,SDU,BSB,2
WELLINGTON ROBERTO,BSB,BSB,93
JOÃO GUALBERTO,BRA,SSA,1
TEREZA CRISTINA,BSB,BSB,11
ELMAR NASCIMENTO,BSB-SSA,1
BETINHO ROSADO,FOR,BSB,1
ZE CARLOS DA PESCA,BSB-SSA,2
MARINHA RAUPP,BSB,PVH,60
JOÃO ARRUDA,BSB,BSB,55
DILCEU SPERAFICO,THE,BSB,8
JAIR BOLSONARO,MAO,GIG,1
ROSÂNGELA CURADO,BSB,IMP,7
SIMONE MORGADO,NAT,BSB,2
MOSES RODRIGUES,FOR,SDU,1
CLARISSA GAROTINHO,BSB,BSB,182
GIACOBO,CAC,BSB,1
ZÉ SILVA,MOC,CNF,8
CARMEN ZANOTTO,SJP,FLN,1
PAULO MAGALHÃES,SSA,VDC,5
CARLOS MARUN,SDU,CGR,2
SAMUEL MOREIRA,CGH,BSB,61
RÔMULO GOUVEIA,CGH,SDU,2
RUBENS PEREIRA JÚNIOR,BSB,SLZ,22
EDMAR ARRUDA,LDB,CWB,1
GIVALDO CARIMBÃO,BSB,SSA,1
PAULO PEREIRA DA SILVA,BEL,GRU,1
ROCHA,RBR,BSB,64
RODRIGO PACHECO,BSB,CNF,81
ZECA DIRCEU,CAC,CWB,1
RUBENS BUENO,BSB,CGH,7
SILAS FREIRE,BSB,BEL,1
CARLOS MANATO,BSB,CGH,1
BENJAMIN MARANHÃO,GRU,JPA,1
DAVIDSON MAGALHÃES,BSB,IOS,5
PAULÃO,SDU,BSB,1
ODORICO MONTEIRO,JPA,BSB,1
JOSÉ ANÍBAL,BSB,BSB,7
EDUARDO DA FONTE,POA,BSB,2
GIACOBO,BSB,BSB,43
CABO DACIOLO,BSB,GRU,1
ALICE PORTUGAL,GRU,SSA,18
GONZAGA PATRIOTA,REC,BSB,21
MARCELO AGUIAR,BSB,SP,1
ERIVELTON SANTANA,BSB,IOS,1
JOAQUIM PASSARINHO,BSB,MAB,1
HERÁCLITO FORTES,BSB,POA,1
MILTON MONTI,BSB,GRU,1
PEDRO PAULO,BSB,CGH,4
JOÃO CASTELO,BSB,THE,3
MÁRCIO MACÊDO,GIG,SSA,1
DOMINGOS DUTRA,CGH,BSB,4
ANA PERUGINI,SSA,VCP,1
GIVALDO CARIMBÃO,BSB,BSB,91
VANDERLEI MACRIS,CMG,CGR,1
SERGIO VIDIGAL,BSB,CNF,1
ARLINDO CHINAGLIA,CNF,CGH,2
CHICO LOPES,FOR,GRU,5
LUCIO MOSQUINI,JPR,BSB,21
SARNEY FILHO,GIG,BSB,1
VALTENIR PEREIRA,SDU,CGB,3
WILSON FILHO,BSB,JPA,43
TEREZA CRISTINA,CGH,BSB,10
PROFESSORA DORINHA SEABRA REZENDE,BSB,PMW,80
ZÉ GERALDO,BSB,ATM,3
DUARTE NOGUEIRA,RAO,GRU,3
SÁGUAS MORAES,BSB,CGB,55
SORAYA SANTOS,UDI,SDU,1
ZECA DIRCEU,CGH,CWB,1
LEOPOLDO MEYER,BSB,CWB,58
DANIEL ALMEIDA,PNZ,BSB,1
MANOEL JUNIOR,JPA,BSB,57
ANDRE MOURA,AJU,GRU,7
CARLOS ZARATTINI,BSB,VCP,1
BERINHO BANTIM,BSB,BSB,1
ANÍBAL GOMES,SLZ,FOR,4
MAURO MARIANI,XAP,FLN,1
ANDRÉ FIGUEIREDO,JDO,BSB,5
DR. JORGE SILVA,VIX,BSB,54
TONINHO PINHEIRO,FOR,BSB,1
MARX BELTRÃO,CNF,BSB,5
BOHN GASS,PVH,BSB,1
EFRAIM FILHO,BSB,JDO,1
DOMINGOS SÁVIO,BSB,CNF,50
LUIS TIBÉ,CGR,BSB,1
JÉSSICA SALES,SDU,BSB,1
RICARDO TRIPOLI,SDU,CGH,1
ANTONIO BULHÕES,SSA,CGH,1
ALINE CORRÊA,VCP,BSB,1
MARINHA RAUPP,CGB,BSB,6
LEONARDO MONTEIRO,IPN,BSB,2
LUIZ DE DEUS,SSA,BSB,1
ALEXANDRE VALLE,GIG,BSB,59
CLAUDIO CAJADO,BSB,POA,2
EDUARDO BOLSONARO,JPA-CGH,1
FÁBIO FARIA,BSB,NAT,73
MANOEL JUNIOR,BEL,NAT,2
ANTHONY GAROTINHO,GIG,CAW,1
DANIEL ALMEIDA,PNZ,SSA,6
ÁTILA LIRA,BSB,REC,1
RODRIGO PACHECO,BSB,CGH,1
RAUL JUNGMANN,REC,BSB,69
DILCEU SPERAFICO,SLZ,BSB,3
GIACOBO,CGH,BSB,2
GIACOBO,BSB,CAC,7
OSMAR JÚNIOR,BSB,SLZ,1
ALFREDO KAEFER,GRU,BSB,5
DOMINGOS DUTRA,BSB,SLZ,4
LUCIANA SANTOS,REC,PNZ,5
GIVALDO CARIMBÃO,CGH,BSB,1
MÁRIO HERINGER,BSB,MCZ,1
ZÉ GERALDO,PMW,BSB,1
CABO DACIOLO,SDU,BSB,56
OSVALDO COELHO,BSB,SSA,3
HILDO ROCHA,BSB,CGR,1
MOEMA GRAMACHO,BPS,SSA,1
SARNEY FILHO,CNF,BSB,3
FÁBIO FARIA,NAT,GRU,19
JOSÉ ANÍBAL,CGH,BSB,5
VALTENIR PEREIRA,SSA,BSB,2
LÁZARO BOTELHO,BSB,IMP,1
OSVALDO COELHO,BSB,BRA,1
ARNON BEZERRA,REC,BSB,1
HILDO ROCHA,BSB,CGB,1
SÁGUAS MORAES,BSB,CNF,6
NILTON CAPIXABA,OAL,BSB,1
CARLOS MELLES,CGH,RAO,1
LUCIO MOSQUINI,OAL,CGB,8
WILSON FILHO,BSB,JDO,8
LUIZ SÉRGIO,CWB,GIG,2
CLARISSA GAROTINHO,CGH,BSB,2
ANGELO VANHONI,CGH,CWB,2
RÔMULO GOUVEIA,BSB,SDU,1
HUGO LEAL,SDU,BSB,53
FERNANDO MONTEIRO,GRU,BSB,2
IRAJÁ ABREU,JPR,GYN,1
DAGOBERTO NOGUEIRA,CGR,CGH,1
LAUDIVIO CARVALHO,UDI,BSB,1
GERALDO THADEU,VCP,BSB,2
OSMAR JÚNIOR,BSB,BSB,4
GERALDO RESENDE,BSB,VCP,1
LOURIVAL MENDES,SSA,BSB,1
FRANKLIN,CNF,CGH,3
MÁRCIO MARINHO,GIG,BSB,2
DANIEL ALMEIDA,SSA,CWB,1
AGUINALDO RIBEIRO,BSB,BSB,73
TADEU ALENCAR,BSB,VCP,1
CARLOS MELLES,RAO,BSB,50
LUCIANO CASTRO,BSB,BSB,6
WASHINGTON REIS,GIG,SSA,1
ULDURICO JUNIOR,GIG,BSB,1
RENZO BRAZ,VIX,BSB,2
JOÃO PIZZOLATTI,BSB,FLN,4
ADILTON SACHETTI,POA,BSB,1
HUGO LEAL,CGH,GIG,1
LUIS TIBÉ,CNF,AAX,1
JOSÉ CARLOS ARAÚJO,POA,BSB,1
ANTÔNIO JÁCOME,GRU,NAT,8
LUCIANO CASTRO,BSB,BVB,6
VALTENIR PEREIRA,BVH,CGB,1
GIOVANNI QUEIROZ,MAB,BSB,1
ROBERTO SALES,bsb,gig,2
HENRIQUE EDUARDO ALVES,CGH,BSB,1
SAMUEL MOREIRA,BSB,CGH,75
MARINHA RAUPP,BSB,POA,1
CELSO RUSSOMANNO,BSB,GRU,3
EDIO LOPES,THE,BSB,1
ANDRÉ ABDON,BSB,BSB,16
JOSÉ AIRTON CIRILO,BSB,CNF,1
FÁBIO RAMALHO,AAX,CNF,1
ANDRES SANCHEZ,VCP,BSB,1
FÉLIX MENDONÇA JÚNIOR,SSA-BSB,1
WELLINGTON ROBERTO,GRU,REC,4
LAERCIO OLIVEIRA,AJU,BSB,54
EZEQUIEL TEIXEIRA,BSB,SDU,1
RUBENS PEREIRA JÚNIOR,THE,BSB,8
IRAJÁ ABREU,VCP,JPA,1
EDIO LOPES,BSB,SDU,5
VALMIR PRASCIDELLI,SJP,VCP,1
JOÃO CASTELO,SLZ,THE,1
VALTENIR PEREIRA,BSB,GIG,1
WELLINGTON ROBERTO,BSB,SDU,2
EDMAR ARRUDA,CGR,BSB,1
RUBENS PEREIRA JÚNIOR,SLZ,THE,2
FERNANDO COELHO FILHO,PNZ,SSA,2
RAQUEL MUNIZ,JDO,BSB,1
DIEGO GARCIA,VCP,BSB,4
MARCIO ALVINO,GRU,GRU,1
LUIZ CARLOS,BSB,BSB,2
TONINHO PINHEIRO,BSB,PLU,22
CARLOS MARUN,BSB,GRU,8
ANDRÉ ZACHAROW,BSB,CWB,1
MAJOR OLIMPIO,SJP,VCP,1
CARLOS GOMES,POA,SDU,1
RONALDO BENEDET,CCM,BSB,24
EVANDRO ROMAN,BSB,CWB,14
CLEBER VERDE,BSB,GRU,1
HUGO LEAL,THE,GIG,1
ALFREDO KAEFER,BSB,VCP,6
ASSIS DO COUTO,BSB,MCZ,1
FÁBIO MITIDIERI,bsb,aju,2
JOSI NUNES,PMW,AUX,1
FRANCISCO FLORIANO,BSB,GRU,1
CABO SABINO,BSB,JDO,5
FLAVINHO,FOR,BSB,1
ALUISIO MENDES,BSB,CNF,2
PAULO PEREIRA DA SILVA,CGH,SDU,18
ZÉ CARLOS,SLZ,BSB,36
FRANCISCO TENÓRIO,MCZ,BSB,7
FÁBIO FARIA,NAT,GIG,1
RENZO BRAZ,SDU,VIX,1
JOÃO CALDAS,MCZ,BSB,1
VALDIR COLATTO,GRU,XAP,1
DIEGO GARCIA,BSB,IGU,3
DAMIÃO FELICIANO,BSB,CGH,3
LUIZ DE DEUS,PAV,SSA,1
PROFESSOR SÉRGIO DE OLIVEIRA,CWB,LDB,2
ABELARDO LUPION,BSB,BSB,1
AGUINALDO RIBEIRO,REC,BSB,5
BETO ROSADO,FOR,BSB,12
TEREZA CRISTINA,BSB,SDU,1
MILTON MONTI,SLZ,GRU,1
EDIO LOPES,BSB,BEL,3
GIOVANNI QUEIROZ,BSB,MAB,3
ALEX CANZIANI,GIG,BSB,1
DAMIÃO FELICIANO,BSB,CGR,1
JONY MARCOS,SDU,BSB,1
BENITO GAMA,GIG,SSA,1
DELEGADO EDSON MOREIRA,CNF,UDI,2
HIRAN GONÇALVES,BSB,GIG,2
JORGINHO MELLO,BSB,FLN,79
BETINHO GOMES,PNZ,REC,1
MÁRCIO MACÊDO,CNF,BSB,1
JÚLIO DELGADO,BSB,GIG,2
JOSÉ CARLOS ALELUIA,BSB,BSB,45
HIRAN GONÇALVES,FLN,BSB,1
ZECA DIRCEU,GRU,BSB,6
GIACOBO,BSB,CGH,2
MARINALDO ROSENDO,BEL,BSB,4
ASSIS CARVALHO,GRU,THE,3
PEDRO CHAVES,SDU,BSB,1
JOÃO CASTELO,BSB,BSB,22
JERÔNIMO GOERGEN,CGH,POA,11
LUIZ NISHIMORI,BSB,MGF,1
ROGÉRIO PENINHA MENDONÇA,BSB,XAP,4
GONZAGA PATRIOTA,BSB,AJU,1
VALTENIR PEREIRA,SDU,BSB,1
MARCOS MONTES,BSB,GYN,1
TAKAYAMA,RAO,BSB,1
TAKAYAMA,CWB,IGU,1
RUBENS BUENO,CGH,CWB,7
MARCUS VICENTE,BSB,VCP,2
SERGIO SOUZA,BSB,MCP,1
VICENTINHO,VCP,PPB,1
CARLOS BEZERRA,CGH,BSB,1
ADRIAN,SDU,BSB,1
LEOPOLDO MEYER,BSB,CGH,1
FABRICIO OLIVEIRA,BSB,FLN,41
GIVALDO VIEIRA,BSB,CNF,1
FERNANDO COELHO FILHO,SSA,BSB,1
VANDER LOUBET,DOU,BSB,2
ANGELA ALBINO,CGH,BSB,2
JOSÉ MENTOR,SSA,GRU,1
PEDRO VILELA,GRU,MCZ,2
BEBETO,BSB,CGH,3
MARCOS LIMA,CNF,BSB,2
ROSANGELA GOMES,BSB,GIG,54
CARLOS BEZERRA,BSB,BSB,36
FÁBIO MITIDIERI,BSB,GRU,1
JOSÉ AIRTON CIRILO,BSB,CGH,4
JOSÉ CARLOS ALELUIA,BSB,SSA,58
MARCOS ROGÉRIO,BSB,BSB,2
VALMIR ASSUNÇÃO,FOR,BSB,1
ZÉ GERALDO,BSB,BEL,69
CÉSAR MESSIAS,RBR,MAO,1
JOAQUIM PASSARINHO,BEL,ATM,2
KAIO MANIÇOBA,GRU,BSB,1
RUBENS BUENO,BSB,BSB,77
SILAS FREIRE,BSB,BSB,57
DOMINGOS DUTRA,SLZ,BSB,5
IRAJÁ ABREU,GYN,PMW,2
DARCÍSIO PERONDI,SDU,BSB,3
ZÉ CARLOS,BSB,SLZ,37
JOSÉ ANÍBAL,BSB,SDU,2
SUBTENENTE GONZAGA,BSB,PLU,9
ZÉ SILVA,CGH,CNF,2
FERNANDO MARRONI,BSB,PET,1
CARLOS MELLES,BSB,SDU,1
ERIVELTON SANTANA,PNZ,SSA,3
EDIO LOPES,SDU,MEA,1
VITOR PAULO,BSB,SDU,1
CARLOS MANATO,BSB,BSB,40
LEONARDO MONTEIRO,BSB,CNF,55
MARCO MAIA,IGU,BSB,1
PAUDERNEY AVELINO,BSB,MAO,80
DR. JORGE SILVA,VIX,SDU,1
SILAS FREIRE,THE,BSB,62
SERGIO SOUZA,BSB,MGF,4
LUIZIANNE LINS,FOR,GIG,3
CARLOS EDUARDO CADOCA,SDU,BSB,1
BRUNO ARAÚJO,BSB,VCP,2
DIEGO ANDRADE,SSA,BSB,2
AFONSO MOTTA,POA-BSB,1
FRANKLIN,CNF,BSB,12
GIOVANI CHERINI,XAP,BSB,5
NILSON PINTO,SLZ,BEL,1
PAES LANDIM,FOR,PHB,1
PAULO FEIJÓ,SDU,BSB,60
BRUNO COVAS,BSB,GRU,12
HÉLIO LEITE,ATM,BEL,1
RONALDO BENEDET,VCP,BSB,1
CARMEN ZANOTTO,XAP,BSB,2
EDUARDO BOLSONARO,SDU-VCP,1
OSMAR TERRA,BSB,IGU,1
CABO DACIOLO,BSB,GIG,49
FÁBIO MITIDIERI,BSB,GIG,1
CARLOS MANATO,BSB,SSA,2
ALFREDO KAEFER,GRU,CAC,4
EVANDRO ROMAN,CAC,BSB,14
ANTONIO BALHMANN,JDO,FOR,1
JOSÉ GUIMARÃES,FOR,JDO,25
DOMINGOS SÁVIO,BSB,UDI,1
JOVAIR ARANTES,GRU,BSB,1
MARCOS SOARES,POA,SDU,1
IRAJÁ ABREU,BSB,PWM,1
MARGARIDA SALOMÃO,CGH,GIG,4
GIVALDO CARIMBÃO,SLZ,BSB,1
DIMAS FABIANO,GIG,BSB,7
HIRAN GONÇALVES,BSB,GRU,2
RUBENS PEREIRA JÚNIOR,BSB,BSB,35
HISSA ABRAHÃO,GRU,MAO,4
DELEGADO EDSON MOREIRA,PLU,BSB,3
ABEL MESQUITA JR.,BSB,MAO,1
DANIEL ALMEIDA,SSA,CGH,1
PAULO FOLETTO,BSB,CGH,2
EDUARDO BARBOSA,CNF,VDC,1
RAUL JUNGMANN,BSB,REC,67
ALFREDO KAEFER,CAC,VCP,8
PAULO FREIRE,BSB,ARU,2
FRANCISCO FLORIANO,BSB,GIG,3
PEDRO UCZAI,XAP,BSB,70
JOSÉ GUIMARÃES,GRU,FOR,4
DELEGADO ÉDER MAURO,BEL,GIG,1
EVANDRO GUSSI,SJP,BSB,11
HUGO LEAL,BSB,GIG,18
TIA ERON,VCP,SSA,1
CAIO NARCIO,PLU,GVR,1
FRANCISCO FLORIANO,SDU,CGH,2
LEONARDO MONTEIRO,MOC,CNF,4
EDUARDO CURY,IOS,BSB,1
ZECA DIRCEU,BSB,CWB,29
SORAYA SANTOS,BSB,UDI,1
BRUNO ARAÚJO,GRU,CGR,1
JOÃO RODRIGUES,BSB,POA,1
GERALDO RESENDE,BSB,DOU,7
CÉSAR HALUM,BSB,PMW,9
ALEXANDRE SILVEIRA,SDU,CNF,4
JOÃO CAMPOS,GYN,PMW,1
VANDER LOUBET,CGR,CGH,3
LUIZ CARLOS BUSATO,SDU,POA,1
PAULO RUBEM SANTIAGO,REC,PNZ,1
ZÉ SILVA,CNF,GVR,2
SIMONE MORGADO,VCP,BSB,1
WEVERTON ROCHA,JPA,BSB,2
RODRIGO PACHECO,BSB,BSB,74
NILSON PINTO,BSB,BEL,79
SARNEY FILHO,BSB,PMW,2
OSMAR BERTOLDI,CWB,BSB,4
ANTONIO IMBASSAHY,VDC,GRU,2
LUIS CARLOS HEINZE,FLN,POA,2
MÁRIO FEITOZA,JDO,JDO,1
MAURÍCIO QUINTELLA LESSA,MCZ,GRU,8
ODORICO MONTEIRO,VCP,BSB,4
EDUARDO CURY,IOS,SSA,1
AFONSO FLORENCE,SSA,VDC,4
ZÉ CARLOS,BSB,SSA,2
DR. JOÃO,MAO,BSB,2
ALUISIO MENDES,BSB,CWB,2
EDIO LOPES,BEL,GRU,1
ENIO VERRI,LDB,BSB,2
HEITOR SCHUCH,BSB,CGH,2
SAMUEL MOREIRA,BSB,BSB,32
DIEGO GARCIA,IGU,CWB,2
HEITOR SCHUCH,BSB,CGR,1
SERGIO SOUZA,LDB,CGH,1
AGUINALDO RIBEIRO,CGH,BSB,10
PEPE VARGAS,SDU,CGH,1
GIOVANI FELTES,SDU,POA,1
GONZAGA PATRIOTA,BSB,REC,25
ORLANDO SILVA,SSA,GRU,1
ZÉ SILVA,BSB,UDI,9
NILSON PINTO,BSB,SDU,1
EFRAIM FILHO,BSB,JPA,45
ZECA DIRCEU,UDI,BSB,1
FERNANDO COELHO FILHO,PNZ,BSB,6
LUCIANO CASTRO,BSB,CGH,1
INDIO DA COSTA,FLN,GIG,1
JEFFERSON CAMPOS,VCP,BSB,32
SUBTENENTE GONZAGA,BSB,PVH,1
ZÉ CARLOS,BSB,BSB,53
MERLONG SOLANO,IGU,BSB,2
CARLOS MELLES,RAO,CGH,3
ALEXANDRE LEITE,MAO,BSB,3
LUIZ OTAVIO,CGH,CNF,1
GIVALDO CARIMBÃO,BSB,SLZ,1
MARIA HELENA,BVB,BSB,56
RUBENS BUENO,BSB,SLZ,2
MARCUS VICENTE,BSB,VIX,68
VALADARES FILHO,GIG,BSB,1
ARTHUR OLIVEIRA MAIA,THE,BSB,4
JÚLIO CESAR,GRU,THE,1
LUIZ NISHIMORI,LDB,BSB,1
TADEU ALENCAR,JDO,REC,2
LAURA CARNEIRO,GIG,BSB,8
ARTHUR VIRGÍLIO BISNETO,BSB,MAO,41
DANIEL ALMEIDA,SDU,CGH,2
EDIO LOPES,BSB,BSB,173
MÁRIO NEGROMONTE JR.,BSB,BSB,92
LEO DE BRITO,BSB,CGH,2
LUIS CARLOS HEINZE,CGH,BSB,1
GIVALDO CARIMBÃO,BSB,CNF,1
GLADSON CAMELI,JPA,BSB,1
DR. JOÃO,BSB,JPR,3
ASSIS CARVALHO,BSB,THE,27
EDIO LOPES,CGH,BSB,5
BRUNNY,CNF,BSB,38
MANOEL JUNIOR,BSB,GIG,3
RICARDO TRIPOLI,REC,GRU,1
HERÁCLITO FORTES,FOR,REC,1
PASTOR EURICO,BEL,BSB,3
ANGELO VANHONI,BSB,BSB,4
HERCULANO PASSOS,POA,VCP,1
ALESSANDRO MOLON,BSB,CGH,6
ASSIS CARVALHO,BSB,CGH,1
ADEMIR CAMILO,GVR,BSB,1
DR. JOÃO,VIX,BSB,1
JOSÉ AIRTON CIRILO,BSB,BSB,31
LUIS CARLOS HEINZE,BSB,BSB,70
BOHN GASS,BSB,MAO,1
WALDIR MARANHÃO,THE,BSB,1
RONALDO NOGUEIRA,POA,GIG,1
ODORICO MONTEIRO,JDO,FOR,6
EDINHO ARAÚJO,BSB,BSB,13
DENILSON TEIXEIRA,BSB,CNF,3
MÁRIO NEGROMONTE JR.,CGH,BSB,1
GENECIAS NORONHA,BSB,CGH,2
CARLOS GOMES,POA,BSB,18
CARLOS BEZERRA,XAP,CGB,1
ZECA DIRCEU,BSB,VCP,1
LUIZ SÉRGIO,GIG,BSB,16
MISAEL VARELLA,BSB,GYN,1
