name,origin,destination,count
VANDER LOUBET,BSB,GYN,1
LUIZ ARGÔLO,CGH,BSB,15
ELCIONE BARBALHO,GRU,BSB,1
LUIS CARLOS HEINZE,BSB,NAT,1
ANTÔNIO ROBERTO,CNF,BSB,20
EDUARDO DA FONTE,GRU,REC,18
NILTON CAPIXABA,CGB,PVH,2
DR. UBIALI,GVR,RAO,1
LIDERANÇA DO PSDB,SSA,VIT,1
PAULO PIMENTA,CWB,BSB,1
MARCON,CGH,BSB,1
PAULO TEIXEIRA,CGH,BSB,66
WEVERTON ROCHA,BSB,SLZ,80
JÚLIO DELGADO,PLU,GVR,1
RATINHO JUNIOR,BSB,GYN,1
GUILHERME MUSSI,CGH,CNF,1
ELISEU PADILHA,CWB,POA,1
FELIPE BORNIER,BSB,POA,2
FÁBIO RAMALHO,OAL,CNF,1
WALDENOR PEREIRA,SSA,VDC,78
FLAVIANO MELO,PVH,RBR,1
JOÃO BITTAR,BSB,CNF,7
FÁTIMA PELAES,BSB,AQA,1
WALDIR MARANHÃO,SLZ,REC,4
ANDRÉ ZACHAROW,BSB,CGH,1
ZÉ GERALDO,BSB,AUX,1
LIRA MAIA,BSB,BSB,16
JAIME MARTINS,BSB,VCP,3
EDUARDO SCIARRA,LDB,CWB,4
ALICE PORTUGAL,GRU,BSB,1
AROLDE DE OLIVEIRA,BSB,FOR,1
BIFFI,BSB,GRU,1
RONALDO ZULKE,BSB,FLN,2
GLADSON CAMELI,BSB,GRU,1
ARACELY DE PAULA,AAX,CNF,6
HUGO MOTTA,BSB,REC,6
ROGÉRIO CARVALHO,AJU,SDU,1
ZÉ SILVA,UDI,BSB,10
JÔ MORAES,GRU,CNF,1
FERNANDO FERRO,BSB,FOR,1
JOÃO PIZZOLATTI,REC,GRU,1
PAULO BORNHAUSEN,VCP,FLN,1
VICENTE ARRUDA,BSB,BSB,72
LEONARDO MONTEIRO,BSB,CGH,2
ARNALDO JARDIM,PPB,CGH,1
EDSON SANTOS,SDU,CGH,4
EROS BIONDINI,SSA,CNF,1
EDSON EZEQUIEL,GIG,BSB,39
JESUS RODRIGUES,THE,BSB,16
REINHOLD STEPHANES,GIG,BSB,1
CARLOS EDUARDO CADOCA,VCP,REC,1
MANOEL JUNIOR,NAT,BSB,4
OSMAR JÚNIOR,SLZ,THE,2
JOSÉ CARLOS ARAÚJO,SSA,GRU,2
RICARDO IZAR,LDB,CGH,1
HENRIQUE EDUARDO ALVES,BSB,BSB,34
DOMINGOS DUTRA,BSB,BSB,127
RAUL HENRY,SSA,REC,1
HENRIQUE OLIVEIRA,MAO,VCP,5
ALESSANDRO MOLON,GRU,BSB,1
SANDRA ROSADO,NAT,GRU,1
NILTON CAPIXABA,CGB,OAL,10
ANGELO VANHONI,BSB,CWB,54
PAULO ABI-ACKEL,SDU,BSB,1
ROGÉRIO CARVALHO,SSA,GRU,1
JORGE TADEU MUDALEN,SJP,CGH,1
WELLINGTON ROBERTO,BSB,BSB,26
VANDER LOUBET,gru,gyn,1
LELO COIMBRA,VIX,CGH,2
LUIZ CARLOS,BSB,CGB,1
VAZ DE LIMA,SJP,VCP,3
WANDENKOLK GONÇALVES,BSB,PMW,1
ZÉ SILVA,CNF,GYN,1
LEONARDO GADELHA,BSB,JDO,1
BETINHO ROSADO,FOR,BSB,15
PINTO ITAMARATY,SLZ,BSB,47
SÁGUAS MORAES,CGH,CGB,1
SANDES JÚNIOR,GYN,UDI,2
GONZAGA PATRIOTA,REC,SSA,1
MARINHA RAUPP,BSB,PVH,60
RUI COSTA,JPA,BSB,1
ALINE CORRÊA,PNZ,BSB,1
ANTONIO BRITO,PNZ,SSA,4
GIOVANNI QUEIROZ,BEL,BSB,27
NEWTON LIMA,SJP,CGH,5
JOÃO ARRUDA,BSB,BSB,68
GIOVANNI QUEIROZ,BEL,STM,2
DILCEU SPERAFICO,THE,BSB,1
WLADIMIR COSTA,BSB,JPA,2
MARCIO JUNQUEIRA,CGH,GYN,1
JEAN WYLLYS,POA,GIG,1
GIACOBO,CAC,BSB,2
ZÉ SILVA,MOC,CNF,9
JORGE BITTAR,SDU,CGH,4
JÔ MORAES,PLU,GVR,1
MARINHA RAUPP,CNF,CGH,1
MAURÍCIO QUINTELLA LESSA,MCZ,GIG,4
JOSÉ NUNES,BSB,CNF,1
ANTONIO BRITO,BSB,IOS,6
PAULO PEREIRA DA SILVA,BEL,GRU,1
ZECA DIRCEU,CAC,CWB,2
SANDRO ALEX,GRU,CWB,1
RUBENS BUENO,BSB,CGH,2
FERNANDO FERRO,REC,GRU,1
BENJAMIN MARANHÃO,GRU,JPA,2
PAULÃO,SDU,BSB,1
LIDERANÇA DO PSDB,BSB,SAO,2
MÁRCIO MACÊDO,FOR,AJU,1
LILIAM SÁ,BSB,MAO,1
RONALDO CAIADO,SDU,BSB,1
JOSÉ ANÍBAL,BSB,BSB,46
RAUL HENRY,REC,GIG,1
GIACOBO,BSB,BSB,31
ALICE PORTUGAL,GRU,SSA,11
GONZAGA PATRIOTA,REC,BSB,26
FERNANDO LOPES,BSB,SDU,10
RUI COSTA,JPA,SSA,1
MILTON MONTI,BSB,GRU,1
CARMEN ZANOTTO,POA,FLN,1
CARLOS MELLES,CNF,VCP,1
PERPÉTUA ALMEIDA,RBR,PVH,1
DOMINGOS DUTRA,CGH,BSB,19
GIVALDO CARIMBÃO,BSB,BSB,44
ANSELMO DE JESUS,BSB,CGB,10
TAUMATURGO LIMA,SDU,BSB,4
CIDA BORGHETTI,GRU,MGF,1
CHICO LOPES,FOR,GRU,6
WILSON FILHO,BSB,JPA,39
MARGARIDA SALOMÃO,BSB,FOR,1
RENAN FILHO,BSB,MCZ,31
ÁTILA LINS,BSB,FOR,1
MÁRCIO MACÊDO,GIG,BSB,2
PROFESSORA DORINHA SEABRA REZENDE,BSB,PMW,50
DUARTE NOGUEIRA,RAO,GRU,23
SÁGUAS MORAES,BSB,CGB,41
VANDERLEI SIRAQUE,SJP,GRU,1
DÉCIO LIMA,GIG,BSB,1
ANDRÉ FIGUEIREDO,THE,FOR,1
ARTHUR OLIVEIRA MAIA,RAO,BSB,1
HERMES PARCIANELLO,bsb-gru,1
LEOPOLDO MEYER,BSB,CWB,50
MANOEL JUNIOR,JPA,BSB,47
ANDRE MOURA,AJU,GRU,2
CARLOS ZARATTINI,BSB,VCP,2
CÂNDIDO VACCAREZZA,CGH,PPB,4
BERINHO BANTIM,BSB,BSB,13
LEONARDO MONTEIRO,CGH,CNF,1
ELIENE LIMA,GRU,BSB,1
ALEXANDRE TOLEDO,BSB,MCZ,43
ANÍBAL GOMES,SLZ,FOR,7
MAURO MARIANI,XAP,FLN,1
MAURÍCIO TRINDADE,BSB,SSA,41
ZOINHO,IGU,BSB,2
DR. JORGE SILVA,VIX,BSB,40
LUCIO VIEIRA LIMA,GRU,SSA,1
DR. ADILSON SOARES,BSB,SDU,4
JOSÉ CARLOS VIEIRA,BSB,BSB,8
DOMINGOS SÁVIO,BSB,CNF,29
LUIS TIBÉ,CGR,BSB,1
MAURÍCIO TRINDADE,BSB,BSB,12
JÚLIO DELGADO,REC,GIG,3
ALINE CORRÊA,VCP,BSB,9
SARNEY FILHO,GIG,SSA,2
MARINHA RAUPP,CGB,BSB,2
LEONARDO MONTEIRO,IPN,BSB,4
LUIZ DE DEUS,SSA,BSB,33
DOMINGOS SÁVIO,CGH,CNF,1
FÁBIO FARIA,BSB,NAT,87
JOSÉ AUGUSTO MAIA,BSB,JPA,1
ANTHONY GAROTINHO,GIG,CAW,3
RENATO SIMÕES,VCP,JTC,2
DANIEL ALMEIDA,PNZ,SSA,10
MARÇAL FILHO,BSB,CGR,47
ANTÔNIO ANDRADE,BSB,CNF,81
ROSANE FERREIRA,BSB,BSB,17
JÚLIO DELGADO,CNF,JDF,3
DILCEU SPERAFICO,SLZ,BSB,2
JÚLIO DELGADO,SSA,AJU,1
LUIZ ARGÔLO,BSB,CNF,1
GIACOBO,CGH,BSB,1
OSMAR JÚNIOR,BSB,SLZ,2
ZEQUINHA MARINHO,BEL,MAB,24
RUY CARNEIRO,SDU,BSB,1
DOMINGOS DUTRA,BSB,SLZ,74
LEONARDO QUINTÃO,CNF,VIX,1
LUCIANA SANTOS,REC,PNZ,3
PAULO CESAR QUARTIERO,PFB,BSB,1
ZÉ GERALDO,PMW,BSB,1
FÁBIO FARIA,NAT,GRU,6
JOSÉ ANÍBAL,CGH,BSB,58
MARÇAL FILHO,BSB,CGB,1
GORETE PEREIRA,JDO,BSB,1
LÁZARO BOTELHO,BSB,IMP,2
JOSÉ HUMBERTO,CNF,BSB,5
NILTON CAPIXABA,OAL,BSB,1
CARLOS MELLES,CGH,RAO,2
ARNALDO JARDIM,VCP,ARU,1
WILSON FILHO,BSB,JDO,2
AGUINALDO RIBEIRO,CGH,SDU,2
FÁBIO RAMALHO,JPR,BSB,1
ARNON BEZERRA,BSB,REC,1
EDUARDO CUNHA,BSB,GYN,1
DANIEL ALMEIDA,JPA,BSB,1
MARCUS PESTANA,BSB,NAT,1
ANGELO VANHONI,CGH,CWB,8
HUGO LEAL,SDU,BSB,101
HENRIQUE FONTANA,POA,GRU,1
LUIZ ALBERTO,GRU,SSA,1
DOMINGOS DUTRA,BSB,BEL,2
MANUELA D'ÁVILA,CGH,POA,17
RAUL HENRY,REC,GRU,3
ROGÉRIO PENINHA MENDONÇA,CGH,FLN,1
GERALDO THADEU,VCP,BSB,47
OSMAR JÚNIOR,BSB,BSB,124
FILIPE PEREIRA,CNF,BSB,15
GERALDO RESENDE,BSB,VCP,1
LOURIVAL MENDES,SSA,BSB,1
AGUINALDO RIBEIRO,BSB,BSB,16
OTAVIO LEITE,IOS,SDU,1
ANÍBAL GOMES,THE,FOR,4
MARCIO JUNQUEIRA,BSB,GRU,7
CARLOS MELLES,RAO,BSB,17
LUCI CHOINACKI,BSB,SDU,4
LUCIANO CASTRO,BSB,BSB,109
ADEMIR CAMILO,PLU,MOC,3
JUNJI ABE,BSB,BSB,33
JOSIAS GOMES,SSA,CGH,1
RENZO BRAZ,VIX,BSB,1
JOÃO PIZZOLATTI,BSB,FLN,75
GLADSON CAMELI,SDU,BSB,2
ALESSANDRO MOLON,FOR,GIG,2
LUCIANO CASTRO,BSB,BVB,76
ANDRE VARGAS,CGH,LDB,29
GIOVANNI QUEIROZ,MAB,BSB,25
LAERCIO OLIVEIRA,GIG,AJU,2
LUIZ DE DEUS,SSA,BPS,2
HENRIQUE EDUARDO ALVES,CGH,BSB,1
BERINHO BANTIM,BSB,BVB,7
EUDES XAVIER,FOR,NAT,1
JÔ MORAES,UDI,CNF,1
COLBERT MARTINS,REC,AJU,1
LEOPOLDO MEYER,CWB,LDB,3
ANDRE VARGAS,CWB,BSB,26
VANDER LOUBET,CGR,CWB,1
FÁBIO RAMALHO,IOS,CNF,2
PADRE TON,PVH,CGB,2
IVAN VALENTE,CGH,RAO,2
WELLINGTON ROBERTO,GRU,REC,2
LAERCIO OLIVEIRA,AJU,BSB,103
WELLINGTON ROBERTO,CGH,SDU,3
VALMIR ASSUNÇÃO,CNF,TXF,1
JOÃO BITTAR,UDI,BSB,35
ANDRÉ ZACHAROW,CGH,CWB,1
LAERCIO OLIVEIRA,AJU,SSA,1
PASTOR EURICO,GIG,BSB,1
WELLINGTON ROBERTO,BSB,SDU,4
FRANCISCO CHAGAS,BSB,POA,1
FÁTIMA PELAES,BSB,RAO,1
AGUINALDO RIBEIRO,GRU,REC,10
SEVERINO NINHO,REC,AJU,1
LUIZ CARLOS,BSB,BSB,37
ANDRÉ ZACHAROW,BSB,CWB,36
MÁRCIO MACÊDO,CNF,SSA,1
PINTO ITAMARATY,BSB,BSB,36
RONALDO BENEDET,CCM,BSB,15
PEPE VARGAS,BSB,GRU,1
SIBÁ MACHADO,BEL,BSB,1
EMILIANO JOSÉ,SSA,IOS,3
FERNANDO COELHO FILHO,REC,JDO,1
OSMAR JÚNIOR,BSB,SDU,3
PAULO CESAR QUARTIERO,BVB,MAO,8
PAULO PEREIRA DA SILVA,CGH,SDU,7
FRANCISCO TENÓRIO,MCZ,BSB,104
HUGO LEAL,BSB,GRU,1
LAURIETE,GRU,BSB,1
JOÃO CALDAS,MCZ,BSB,15
RENATO SIMÕES,BSB,RAO,1
LUIZ ARGÔLO,GRU,SSA,11
HENRIQUE EDUARDO ALVES,BSB,SDU,27
DAMIÃO FELICIANO,BSB,CGH,1
LUIZ DE DEUS,PAV,SSA,31
RONALDO CAIADO,BSB,GYN,23
ABELARDO LUPION,BSB,BSB,28
AGUINALDO RIBEIRO,REC,BSB,13
CLAUDIO CAJADO,CNF,BSB,1
EDIO LOPES,BSB,BEL,3
GIOVANNI QUEIROZ,BSB,MAB,22
JOSÉ OTÁVIO GERMANO,GIG,BSB,1
GONZAGA PATRIOTA,GRU,PNZ,1
WEVERTON ROCHA,SLZ,GRU,2
OSVALDO REIS,BSB,FOR,1
JORGINHO MELLO,BSB,FLN,71
NILMÁRIO MIRANDA,BSB,VCP,1
VALTENIR PEREIRA,NAT,BSB,1
JÚLIO DELGADO,BSB,GIG,19
VALADARES FILHO,FOR,BSB,1
ROBERTO TEIXEIRA,PNZ,REC,1
JEAN WYLLYS,GRU,POA,1
RONALDO CAIADO,BSB,GRU,1
GIACOBO,BSB,CGH,2
ASSIS CARVALHO,GRU,THE,2
PEDRO UCZAI,BSB,POA,1
JOÃO LEÃO,REC,SSA,1
JOSÉ AIRTON CIRILO,FOR,GIG,1
EROS BIONDINI,CNF,MOC,7
JEFFERSON CAMPOS,BSB,IGU,1
JERÔNIMO GOERGEN,CGH,POA,2
LUIZ COUTO,CNF,BSB,2
LUIZ NISHIMORI,BSB,MGF,10
ROGÉRIO PENINHA MENDONÇA,BSB,XAP,1
GENECIAS NORONHA,GRU,BEL,3
ACELINO POPÓ,RBR,BSB,1
ELIENE LIMA,GRU,CGB,1
TAKAYAMA,CWB,IGU,3
RUBENS BUENO,CGH,CWB,4
LIRA MAIA,BSB,BEL,5
SIMÃO SESSIM,CGH,BSB,1
CARLOS BEZERRA,CGH,BSB,2
LUIS CARLOS HEINZE,GRU,BSB,1
ALFREDO KAEFER,GIG,IGU,1
PEDRO EUGÊNIO,GIG,REC,1
DÉCIO LIMA,CGH,NVT,3
ADRIAN,SDU,BSB,59
ARTUR BRUNO,BSB,FOR,73
VANDER LOUBET,DOU,BSB,1
GEORGE HILTON,CNF,VCP,1
PINTO ITAMARATY,SLZ,BEL,1
ALEX CANZIANI,LDB,VCP,1
CARLOS BEZERRA,BSB,BSB,13
MARCOS ROGÉRIO,BSB,BSB,16
DALVA FIGUEIREDO,BSB,MCP,39
RENAN FILHO,POA,BSB,2
LIDERANÇA DO PSDB,BSB,SSA,1
ZÉ GERALDO,BSB,BEL,71
DILCEU SPERAFICO,THE,CAC,1
RUBENS BUENO,BSB,BSB,92
FRANCISCO CHAGAS,CGH,POA,2
LÁZARO BOTELHO,VCP,AUX,1
JOÃO PIZZOLATTI,SDU,BSB,1
DOMINGOS DUTRA,SLZ,BSB,81
IRAJÁ ABREU,GYN,PMW,6
LEONARDO MONTEIRO,REC,CNF,1
CARLOS MELLES,BSB,SDU,2
ERIVELTON SANTANA,PNZ,SSA,1
ABELARDO LUPION,CGH,BSB,7
VITOR PAULO,BSB,SDU,2
CARLOS MANATO,BSB,BSB,33
PINTO ITAMARATY,BSB,SLZ,38
ALEXANDRE ROSO,POA,SP,1
LEONARDO MONTEIRO,BSB,CNF,59
PAUDERNEY AVELINO,BSB,MAO,83
DR. JORGE SILVA,VIX,SDU,1
VALMIR ASSUNÇÃO,FOR,SSA,3
GLADSON CAMELI,BSB,GIG,1
MANOEL SALVIANO,BSB,SDU,1
DILCEU SPERAFICO,CGH,BSB,1
ROBERTO DE LUCENA,RAO,BSB,1
PAULO FEIJÓ,SDU,BSB,76
PAULO BORNHAUSEN,POA,BSB,1
VILALBA,REC,GRU,2
HERMES PARCIANELLO,igubsb,1
WILSON FILHO,FOR,NAT,2
MARINHA RAUPP,CNF,BSB,1
JOSIAS GOMES,PNZ,BSB,1
DOMINGOS DUTRA,THE,BSB,1
RONALDO BENEDET,VCP,BSB,2
GIVALDO CARIMBÃO,BSB,BEL,2
ZÉ SILVA,GRU,BSB,1
HUGO LEAL,SDU,CAW,5
ALEXANDRE SANTOS,UBA,SDU,1
LIRA MAIA,STM,BEL,8
ALFREDO KAEFER,GRU,CAC,3
ELIENE LIMA,CGB,GRU,2
EDUARDO CUNHA,SDU,CGH,60
ANTONIO BALHMANN,JDO,FOR,18
JOSÉ GUIMARÃES,FOR,JDO,26
NILMÁRIO MIRANDA,UDI,CNF,1
VANDERLEI SIRAQUE,BSB,RAO,1
ANDRÉ FIGUEIREDO,FOR,GRU,1
JUNJI ABE,BSB,CGH,2
NILTON CAPIXABA,OAL,CGB,1
ZECA DIRCEU,CWB,LDB,1
MARGARIDA SALOMÃO,CGH,GIG,3
ANTHONY GAROTINHO,GIG,BSB,4
GIVALDO CARIMBÃO,SLZ,BSB,1
DIMAS FABIANO,GIG,BSB,6
MANOEL JUNIOR,JPA,CGH,1
GASTÃO VIEIRA,IMP,SLZ,4
MARCOS MONTES,SDU,CNF,2
DANIEL ALMEIDA,SSA,CGH,1
ALFREDO KAEFER,CAC,VCP,8
NILSON PINTO,BEL,GRU,4
FRANCISCO FLORIANO,BSB,GIG,14
MARCELO AGUIAR,SSA,GRU,4
PEDRO UCZAI,XAP,BSB,35
JOSÉ GUIMARÃES,GRU,FOR,1
JESUS RODRIGUES,CGH,BSB,3
HUGO LEAL,BSB,GIG,11
MANDETTA,BSB,GRU,1
FRANCISCO FLORIANO,SDU,CGH,9
JOÃO PIZZOLATTI,CGH,FLN,10
ROBERTO SANTIAGO,BSB,VCP,28
ANTONIO IMBASSAHY,BSB,GIG,2
LEONARDO MONTEIRO,MOC,CNF,1
GIOVANNI QUEIROZ,MAB,BEL,9
GIOVANNI QUEIROZ,CGR,BSB,1
RATINHO JUNIOR,BSB,BSB,49
ZECA DIRCEU,BSB,CWB,27
GERALDO RESENDE,BSB,DOU,10
JOÃO PIZZOLATTI,BSB,XAP,5
ROSINHA DA ADEFAL,GRU,MCZ,4
ALEXANDRE SILVEIRA,SDU,CNF,1
HENRIQUE AFONSO,CGH,BSB,4
PEDRO UCZAI,BSB,PFB,1
VANDER LOUBET,CGR,CGH,1
FÁTIMA BEZERRA,FOR,BSB,2
LUIZ CARLOS BUSATO,SDU,POA,1
HENRIQUE AFONSO,BSB,RBR,78
PAULO RUBEM SANTIAGO,REC,PNZ,7
JOSÉ CARLOS VIEIRA,BSB,CGH,1
LUIZ CARLOS,BSB,BEL,1
RUY CARNEIRO,SDU,CGH,1
WEVERTON ROCHA,JPA,BSB,1
EDUARDO DA FONTE,SSA,GIG,2
JUNJI ABE,CGH,BSB,6
POLICARPO,BSB,CGH,1
GLADSON CAMELI,SDU,CGH,1
HELCIO SILVA,GRU,BSB,35
CARLOS ZARATTINI,FOR,GRU,1
VANDER LOUBET,CGR,CGR,1
NILSON PINTO,BSB,BEL,47
ANDRE VARGAS,CWB,CGH,3
ARTHUR OLIVEIRA MAIA,CGH,SDU,2
EROS BIONDINI,SDU,UDI,1
ALBERTO FILHO,IMP,SLZ,1
ARLINDO CHINAGLIA,CGH,PPB,1
SILVIO TORRES,PPB,VCP,1
LUIS CARLOS HEINZE,FLN,POA,1
ASSIS MELO,POA,CGH,4
MAURÍCIO QUINTELLA LESSA,MCZ,GRU,5
ANDRÉ ZACHAROW,CWB,LDB,3
SÁGUAS MORAES,CGH,BSB,1
JOÃO BITTAR,BSB,UDI,8
AFONSO FLORENCE,SSA,VDC,4
EDSON SANTOS,BSB,GIG,27
ROSANE FERREIRA,CGH,BSB,1
ROSE DE FREITAS,SDU,BSB,13
EDUARDO CUNHA,BSB,GIG,7
AGUINALDO RIBEIRO,CGH,BSB,32
GONZAGA PATRIOTA,BSB,REC,24
ZÉ SILVA,BSB,UDI,1
EFRAIM FILHO,BSB,JPA,43
LAERCIO OLIVEIRA,AJU,SDU,2
FERNANDO COELHO FILHO,PNZ,BSB,5
AKIRA OTSUBO,CGB,CGR,1
TAUMATURGO LIMA,MAO,RBR,1
JOSIAS GOMES,PNZ,SSA,4
DELEGADO PROTÓGENES,GRU,BSB,1
JOÃO PAULO LIMA,REC,PNZ,1
PAULO TEIXEIRA,FLN,GRU,1
JEFFERSON CAMPOS,VCP,BSB,22
RODRIGO BETHLEM,BSB,JDO,1
VANDER LOUBET,vcp,cgr,1
ARNALDO FARIA DE SÁ,VCP,ARU,1
PADRE TON,CNF,BSB,1
SALVADOR ZIMBALDI,SJP,VCP,2
JOSÉ CARLOS VIEIRA,BSB,CGB,1
JÚLIO CESAR,GRU,THE,1
FÁBIO SOUTO,BRA,GRU,1
SIMÃO SESSIM,BSB,CGH,5
ANTONIO CARLOS MENDES THAME,SJP,CGH,1
EDIO LOPES,BSB,BSB,117
ALEXANDRE SANTOS,JPA,BSB,1
LUIS CARLOS HEINZE,CGH,BSB,3
ASSIS CARVALHO,BSB,THE,17
DANRLEI DE DEUS HINTERHOLZ,FLN,GIG,1
EDIO LOPES,CGH,BSB,2
JOSÉ PRIANTE,MCZ,GIG,1
MANOEL JUNIOR,BSB,GIG,6
JOSIAS GOMES,SSA,BPS,1
ANGELO VANHONI,BSB,BSB,46
ALESSANDRO MOLON,BSB,CGH,11
ARTUR BRUNO,GRU,FOR,2
ASSIS CARVALHO,BSB,CGH,1
MÁRIO NEGROMONTE,SSA,BSB,28
REBECCA GARCIA,BSB,GRU,1
JOSÉ AIRTON CIRILO,BSB,BSB,33
LUIS CARLOS HEINZE,BSB,BSB,42
MARCIO JUNQUEIRA,REC,GRU,2
WALDIR MARANHÃO,THE,BSB,1
EDINHO ARAÚJO,BSB,BSB,65
ACELINO POPÓ,SSA,VDC,1
DENILSON TEIXEIRA,BSB,CNF,3
RUY CARNEIRO,JPA,BSB,37
LUIZ SÉRGIO,GIG,BSB,3
BERINHO BANTIM,BVB,BSB,7
PADRE TON,PVH,BSB,30
AKIRA OTSUBO,BSB,PPB,6
DILCEU SPERAFICO,CAC,BSB,4
JOSIAS GOMES,SSA,BSB,40
ANDRÉ ZACHAROW,BSB,SDU,1
PAUDERNEY AVELINO,MAO,GIG,2
ERIVELTON SANTANA,SSA,VDC,6
MAJOR FÁBIO,BSB,NAT,1
MARCO MAIA,NAT,BSB,1
EDINHO ARAÚJO,CGH,BSB,9
HELCIO SILVA,BSB,BSB,7
JOÃO PIZZOLATTI,BSB,GRU,2
MARCIO JUNQUEIRA,RBR,BSB,1
MANDETTA,SDU,CGR,5
RONALDO NOGUEIRA,BSB,BSB,6
VALDIR COLATTO,BSB,XAP,12
LUIZ DE DEUS,SSA,AJU,2
EDIO LOPES,BSB,BVB,96
NILTON CAPIXABA,BSB,JPR,4
MANOEL SALVIANO,UDI,PLU,1
AGUINALDO RIBEIRO,BSB,REC,7
FERNANDO FERRO,MCZ,BSB,1
DELEGADO FRANCISCHINI,CWB,CAC,1
LAURIETE,BSB,BSB,38
CARLOS EDUARDO CADOCA,REC,GRU,2
ELIENE LIMA,BSB,CNF,1
RUBENS BUENO,GRU,BSB,3
ZÉ GERALDO,BSB,BSB,130
CARLOS MELLES,BSB,BSB,27
JOVAIR ARANTES,GYN,BSB,6
ANTONIO IMBASSAHY,CGH,GIG,1
DILCEU SPERAFICO,BSB,CAC,9
VICENTE CANDIDO,RAO,CGH,1
PEDRO EUGÊNIO,REC,PNZ,6
MAURO BENEVIDES,BSB,BSB,25
JOÃO PIZZOLATTI,FLN,BSB,35
VITOR PENIDO,CNF,BSB,27
JOSÉ CARLOS VIEIRA,JOI,BSB,14
ALEXANDRE ROSO,BSB,CGH,1
VANDERLEI SIRAQUE,CWB,GRU,1
ANTONIO IMBASSAHY,BSB,GRU,1
ROGÉRIO PENINHA MENDONÇA,FLN,BSB,45
IRACEMA PORTELLA,THE,BSB,29
JOÃO PIZZOLATTI,CGH,GYN,1
ALEXANDRE LEITE,PPB,CGH,1
EDUARDO DA FONTE,GIG,REC,10
PROFESSOR SÉRGIO DE OLIVEIRA,BSB,CWB,1
JOÃO PIZZOLATTI,BSB,GYN,1
DELEGADO FRANCISCHINI,CWB,CGH,11
LILIAM SÁ,MAO,GIG,2
VILMAR ROCHA,CGH,GYN,5
HENRIQUE FONTANA,REC,BSB,2
HERMES PARCIANELLO,BSB GRU,1
ALEXANDRE SANTOS,VCP,UBA,1
MAURO BENEVIDES,CGH,BSB,1
AELTON FREITAS,AJU,BSB,1
ANTONIO IMBASSAHY,SDU,BSB,3
NILMÁRIO MIRANDA,PLU,IPN,1
PINTO ITAMARATY,BSB,CGH,3
JOÃO ARRUDA,BSB,CWB,55
GERALDO THADEU,VCP,CNF,10
CELSO MALDANER,XAP,VCP,1
FRANCISCO DE ASSIS,FLN,XAP,1
EFRAIM FILHO,JPA,BSB,36
GIACOBO,CAC,CWB,2
ALFREDO KAEFER,BSB,CGH,28
IRINY LOPES,VIX,GRU,1
ABELARDO LUPION,GYN,BSB,2
LAURIETE,CGH,BSB,2
AKIRA OTSUBO,CGH,PPB,3
FRANCISCO FLORIANO,SDU,BSB,31
EDINHO ARAÚJO,SJP,GRU,3
MIRIQUINHO BATISTA,STM,BEL,1
FÁTIMA PELAES,CGH,BSB,6
ROGÉRIO PENINHA MENDONÇA,BSB,GRU,3
PAULO FOLETTO,BSB,BSB,44
RUBENS BUENO,CAC,CWB,2
CARLOS MANATO,BSB,SDU,2
SIMPLÍCIO ARAÚJO,GRU,BSB,1
NELSON MARCHEZAN JUNIOR,BSB,POA,56
OSMAR TERRA,POA,RIA,1
PAULO PEREIRA DA SILVA,BSB,BSB,94
NILSON LEITÃO,BEL,BSB,2
SUBTENENTE GONZAGA,CNF,SLZ,1
RONALDO CAIADO,SSA,BSB,3
PAULO FEIJÓ,SDU,CAW,34
JUTAHY JUNIOR,BSB,IOS,2
REBECCA GARCIA,BSB,GIG,1
INOCÊNCIO OLIVEIRA,REC,GRU,2
ZÉ SILVA,UDI,CNF,1
FÁTIMA BEZERRA,BSB,REC,2
MARCOS ROGÉRIO,BSB,CGB,4
MAURO MARIANI,BSB,CCM,2
DOMINGOS DUTRA,SLZ,BEL,3
SILAS CÂMARA,BSB,MAO,36
JORGE BITTAR,CGH,GIG,2
JÚLIO DELGADO,MCZ,BSB,1
JOÃO MAGALHÃES,CNF,CGH,5
JESUS RODRIGUES,CGH,RAO,1
JESUS RODRIGUES,BSB,BSB,14
PEDRO FERNANDES,BSB,BSB,27
VANDERLEI SIRAQUE,CGH,SDU,2
ZECA DIRCEU,GRU,CAC,1
ELIENE LIMA,BSB,CGB,41
FERNANDO FERRO,PNZ,REC,12
IVAN VALENTE,CGH,SDU,1
RODRIGO MAIA,GIG,BSB,2
JOSÉ MENTOR,SJP,CGH,2
PAULÃO,GIG,MCZ,1
ANTONIO BRITO,SSA,BSB,61
OZIEL OLIVEIRA,SSA,BSB,5
ALCEU MOREIRA,BSB,BSB,8
DANILO FORTE,CGB,BSB,1
CELSO MALDANER,BSB,BSB,25
LOURIVAL MENDES,SLZ,GRU,2
AKIRA OTSUBO,CGR,GRU,9
JOÃO CARLOS BACELAR,GIG,CGH,1
VANDER LOUBET,CGR,BSB,70
LAERCIO OLIVEIRA,GIG,BSB,1
WELLINGTON FAGUNDES,VCP,GYN,1
RAUL HENRY,SDU,BSB,1
CARLOS SAMPAIO,SDU,VCP,3
WALDIR MARANHÃO,THE,SLZ,1
MANOEL SALVIANO,BSB,BSB,3
CLEBER VERDE,SLZ,IMP,1
MANOEL JUNIOR,FLN,BSB,1
EURICO JÚNIOR,GYN,BSB,1
SUBTENENTE GONZAGA,BSB,REC,2
MARÇAL FILHO,GRU,BSB,2
