name,origin,destination,count
DAVIDSON MAGALHÃES,BSB,IOS,11
JONY MARCOS,SSA,BSB,1
ODORICO MONTEIRO,JPA,BSB,2
LIDERANÇA DO PSDB,BSB,SAO,3
ANTONIO BULHÕES,RBR,BSB,1
ROGÉRIO MARINHO,CWB,NAT,2
GIACOBO,BSB,BSB,37
BEBETO,BSB,CWB,1
CABO DACIOLO,BSB,GRU,1
ALICE PORTUGAL,GRU,SSA,3
GONZAGA PATRIOTA,REC,BSB,23
JOAQUIM PASSARINHO,BSB,MAB,1
MILTON MONTI,BSB,GRU,2
CARLOS MELLES,CNF,VCP,1
JOÃO CASTELO,BSB,THE,3
GIVALDO CARIMBÃO,BSB,STM,1
GIVALDO CARIMBÃO,BSB,BSB,60
CHICO LOPES,FOR,GRU,4
LUCIO MOSQUINI,JPR,BSB,7
WILSON FILHO,BSB,JPA,69
ADAIL CARNEIRO,FOR,GIG,1
RONALDO MARTINS,FOR,GRU,1
TEREZA CRISTINA,CGH,BSB,4
PROFESSORA DORINHA SEABRA REZENDE,BSB,PMW,90
SÁGUAS MORAES,BSB,CGH,2
ZÉ GERALDO,BSB,ATM,1
SÁGUAS MORAES,BSB,CGB,64
ZECA DIRCEU,CGH,CWB,4
DELEGADO FRANCISCHINI,CWB,SDU,2
ENIO VERRI,BSB,MGF,6
INDIO DA COSTA,CWB,SDU,1
FERNANDO JORDÃO,LDB,CGH,1
HISSA ABRAHÃO,MAO,GIG,3
LUIZ CARLOS RAMOS,CGH,SDU,1
LEOPOLDO MEYER,BSB,CWB,44
HERMES PARCIANELLO,BSB,IGU,1
ZÉ SILVA,IPN,CNF,1
MANOEL JUNIOR,JPA,BSB,82
JORGE SOLLA,GIG,SSA,1
ANDRE MOURA,AJU,GRU,4
CARLOS ZARATTINI,BSB,VCP,5
JOÃO FERNANDO COUTINHO,BSB,JDO,2
LEONARDO MONTEIRO,CGH,CNF,2
MARCELO SQUASSONI,BSB,REC,1
ANÍBAL GOMES,SLZ,FOR,2
PEDRO VILELA,CNF,SDU,2
ANDRÉ FIGUEIREDO,JDO,BSB,1
DR. JORGE SILVA,VIX,BSB,57
DOMINGOS SÁVIO,BSB,CNF,61
JÉSSICA SALES,SDU,BSB,34
GUILHERME COELHO,REC,FOR,1
MARINHA RAUPP,CGB,BSB,3
LEONARDO MONTEIRO,IPN,BSB,1
ALEXANDRE VALLE,GIG,BSB,65
FÁBIO FARIA,BSB,NAT,53
DANIEL ALMEIDA,PNZ,SSA,6
RAUL JUNGMANN,REC,BSB,32
GIACOBO,CGH,BSB,5
GIACOBO,BSB,CAC,6
MARINHA RAUPP,CGB,BVH,1
SIMONE MORGADO,VCP,BEL,1
ANDRÉ AMARAL,IGU,BSB,1
LUCIANO DUCCI,CGR,BSB,3
ALFREDO KAEFER,GRU,BSB,1
JOSÉ GUIMARÃES,BSB,GRU,1
CABO DACIOLO,SDU,BSB,20
PAULO FEIJÓ,SDU,SDU,2
CRISTIANE BRASIL,GRU,JPA,1
FÁBIO FARIA,NAT,GRU,23
GORETE PEREIRA,JDO,BSB,1
LÁZARO BOTELHO,BSB,IMP,3
DAMIÃO FELICIANO,STM,BEL,1
CARLOS MELLES,CGH,RAO,4
LUCIO MOSQUINI,OAL,CGB,5
WILSON FILHO,BSB,JDO,5
FÁBIO RAMALHO,JPR,BSB,1
HUGO LEAL,SDU,BSB,81
FERNANDO MONTEIRO,GRU,BSB,2
HENRIQUE FONTANA,POA,GRU,1
DAGOBERTO NOGUEIRA,CGR,CGH,1
ARTHUR OLIVEIRA MAIA,REC,BSB,1
MAURO MARIANI,JOI,VCP,1
GERALDO RESENDE,BSB,VCP,1
JONY MARCOS,BSB,GYN,1
FRANKLIN,CNF,CGH,2
MÁRCIO MARINHO,GIG,BSB,3
AGUINALDO RIBEIRO,BSB,BSB,94
DAGOBERTO NOGUEIRA,CGR,CGR,1
ANÍBAL GOMES,THE,FOR,1
JOÃO CASTELO,BSB,CNF,1
CARLOS MELLES,RAO,BSB,37
CLAUDIO CAJADO,FOR,SSA,1
RÔMULO GOUVEIA,JPA,MCZ,1
ULDURICO JUNIOR,GIG,BSB,1
RENZO BRAZ,VIX,BSB,9
EVAIR VIEIRA DE MELO,VIX,CNF,1
RODRIGO PACHECO,CNF,GVR,1
VICENTINHO JÚNIOR,PMW,GYN,1
MARCELO MATOS,BSB,VCP,1
ANTÔNIO JÁCOME,GRU,NAT,6
LAERCIO OLIVEIRA,GIG,AJU,2
JÚLIA MARINHO,ATM,BEL,1
SAMUEL MOREIRA,BSB,CGH,24
MARINHA RAUPP,BSB,POA,6
TAMPINHA,GRU,BSB,4
NELSON PELLEGRINO,SSA,VDC,1
SHÉRIDAN,MAO,BSB,1
ALBERTO FILHO,BEL,SLZ,2
EDUARDO BOLSONARO,VCP-SDU,1
LUIZ LAURO FILHO,BSB,RAO,2
ADILTON SACHETTI,CGH,MGF,1
ANDRÉ ABDON,BSB,BSB,38
JOSÉ AIRTON CIRILO,BSB,CNF,1
ANDRES SANCHEZ,GRU,GIG,9
DUARTE NOGUEIRA,GYN,VCP,1
IVAN VALENTE,CGH,RAO,1
LAERCIO OLIVEIRA,AJU,BSB,56
WELLINGTON ROBERTO,CGH,SDU,4
EZEQUIEL TEIXEIRA,BSB,SDU,4
RUBENS PEREIRA JÚNIOR,THE,BSB,9
EDUARDO BARBOSA,CNF,VIX,1
EDIO LOPES,BSB,SDU,1
TAMPINHA,CGB,GRU,1
WELLINGTON ROBERTO,BSB,SDU,3
LEONARDO MONTEIRO,BSB,CWB,1
RUBENS PEREIRA JÚNIOR,SLZ,THE,3
AGUINALDO RIBEIRO,GRU,REC,2
DULCE MIRANDA,BSB,MAO,2
JOÃO CASTELO,SLZ,CGH,1
HISSA ABRAHÃO,PVH,BSB,1
CARLOS MARUN,BSB,GRU,12
SÉRGIO MORAES,CWB,POA,1
JONES MARTINS,SDU,POA,1
RONALDO BENEDET,CCM,BSB,19
JOÃO MARCELO SOUZA,CGH,BSB,2
EVANDRO ROMAN,BSB,CWB,20
SILAS FREIRE,BSB,SSA,1
ALFREDO KAEFER,BSB,VCP,4
ALICE PORTUGAL,BSB,CWB,1
ADILTON SACHETTI,GruxCgb,1
CABO SABINO,BSB,JDO,5
VICENTE ARRUDA,BSB,CGH,1
PAULO PEREIRA DA SILVA,CGH,SDU,1
ZÉ CARLOS,SLZ,BSB,51
EDMAR ARRUDA,GRU,MGF,1
MAURO PEREIRA,JTC,BSB,1
VALDIR COLATTO,GRU,XAP,4
DIEGO GARCIA,BSB,IGU,2
JOAQUIM PASSARINHO,MAB,BSB,1
MARCUS VICENTE,CGH,VIX,3
DAMIÃO FELICIANO,BSB,CGH,3
AGUINALDO RIBEIRO,REC,BSB,6
BETO ROSADO,FOR,BSB,6
EDINHO BEZ,POA,BSB,3
ZÉ SILVA,UDI,CGH,1
RICARDO IZAR,SJP,CGH,2
WEVERTON ROCHA,SLZ,GRU,2
GUILHERME COELHO,PNZ-REC,1
ANDRÉ AMARAL,JPA,BSB,15
BENITO GAMA,GIG,SSA,1
DELEGADO EDSON MOREIRA,CNF,UDI,1
LUIZ CLÁUDIO,OAL,CGB,1
RONALDO BENEDET,POA,POA,1
VICENTE ARRUDA,BSB,THE,1
HIRAN GONÇALVES,BSB,GIG,1
JORGINHO MELLO,BSB,FLN,109
SÉRGIO MORAES,SDU,BSB,1
EFRAIM FILHO,JPA,CGH,1
NELSON PADOVANI,POA,CAC,2
JOSÉ CARLOS ALELUIA,BSB,BSB,46
POLLYANA GAMA,BSB,CGH,5
EDUARDO BOLSONARO,for-gig,1
EXPEDITO NETTO,BSB,SDU,1
ZECA DIRCEU,GRU,BSB,2
GIACOBO,BSB,CGH,5
MARINALDO ROSENDO,BEL,BSB,10
PAULO PEREIRA DA SILVA,CGR,GRU,2
ASSIS CARVALHO,GRU,THE,1
JOÃO CASTELO,BSB,BSB,20
JOÃO ARRUDA,BSB,SDU,1
PATRUS ANANIAS,REC,CNF,1
ANGELA ALBINO,BSB,AJU,1
AUREO,BSB,REC,1
LUIZ NISHIMORI,BSB,MGF,2
ROGÉRIO PENINHA MENDONÇA,BSB,XAP,1
EVANDRO GUSSI,POA,BSB,2
GONZAGA PATRIOTA,BSB,AJU,2
VALTENIR PEREIRA,SDU,BSB,1
RUBENS BUENO,CGH,CWB,5
VICENTINHO,VCP,PPB,1
CARLOS BEZERRA,CGH,BSB,1
NIVALDO ALBUQUERQUE,BSB,CGB,1
ALFREDO KAEFER,GIG,IGU,1
BRUNNY,GVR,GVR,1
TIRIRICA,BSB,JPA,1
EDUARDO DA FONTE,FLN,XAP,1
ANGELA ALBINO,CGH,BSB,5
PEDRO VILELA,GRU,MCZ,8
JOSÉ AIRTON CIRILO,BSB,CGR,1
ROSANGELA GOMES,BSB,GIG,56
CARLOS BEZERRA,BSB,BSB,18
CARLOS MELLES,RAO,CNF,2
JOSÉ AIRTON CIRILO,BSB,CGH,2
JOSÉ CARLOS ALELUIA,BSB,SSA,57
SERGIO SOUZA,GRU,LDB,1
LIDERANÇA DO PSDB,BSB,SSA,2
ZÉ GERALDO,BSB,BEL,46
AFONSO MOTTA,SSA,CGH,1
CÉSAR MESSIAS,RBR,MAO,3
JOAQUIM PASSARINHO,BEL,ATM,1
RUBENS BUENO,BSB,BSB,63
SILAS FREIRE,BSB,BSB,87
CARLOS ANDRADE,BSB,IMP,1
IRAJÁ ABREU,GYN,PMW,5
JOSÉ AIRTON CIRILO,BSB,THE,6
MAURO MARIANI,FLN,POA,1
RAUL JUNGMANN,CGH,REC,1
ZÉ CARLOS,BSB,SLZ,67
CACÁ LEÃO,IOS,BSB,2
ARNALDO FARIA DE SÁ,BSB,GRU,1
ZÉ SILVA,CGH,CNF,4
CAIO NARCIO,BSB,FLN,1
CARLOS MELLES,BSB,SDU,2
ZÉ GERALDO,ATM,MAB,1
PEDRO UCZAI,BSB,PMW,4
CARLOS MANATO,BSB,BSB,74
LEONARDO MONTEIRO,BSB,CNF,78
MARINALDO ROSENDO,GIG,REC,4
PAUDERNEY AVELINO,BSB,MAO,81
SILAS FREIRE,THE,BSB,77
SERGIO SOUZA,BSB,MGF,2
LUIZIANNE LINS,FOR,GIG,2
JOÃO DERLY,GRU,POA,1
CARLOS EDUARDO CADOCA,SDU,BSB,2
JOÃO GUALBERTO,SSA,BSB,2
DR. JOÃO,JPA,BSB,1
BRUNO ARAÚJO,BSB,VCP,4
PASTOR LUCIANO BRAGA,GIG,BSB,1
FRANKLIN,CNF,BSB,33
MOISÉS DINIZ,SDU,BSB,1
IRAJÁ ABREU,CGH,AJU,1
PAULO FEIJÓ,SDU,BSB,72
FELIPE BORNIER,FOR,BSB,1
BRUNO COVAS,VCP,ARU,1
JAIR BOLSONARO,VIX,GIG,1
ANGELIM,CZS,BSB,2
EDUARDO BOLSONARO,SDU-VCP,1
HUGO LEAL,SDU,CAW,1
CABO DACIOLO,BSB,GIG,37
ROBERTO DE LUCENA,BSB,RAO,1
ALFREDO KAEFER,GRU,CAC,2
EVANDRO ROMAN,CAC,BSB,13
JOSÉ GUIMARÃES,FOR,JDO,28
SUBTENENTE GONZAGA,BSB,POA,2
ROBERTO BRITTO,FOR,BSB,2
SUBTENENTE GONZAGA,CNF,CGH,2
DOMINGOS SÁVIO,BSB,UBA,1
ROBERTO DE LUCENA,BSB,REC,3
CAJAR NARDES,BSB,FLN,6
DOMINGOS SÁVIO,BSB,UDI,1
ANDRÉ FIGUEIREDO,FOR,GRU,1
HERÁCLITO FORTES,CGH,POA,1
PADRE JOÃO,BSB,MOC,1
MARGARIDA SALOMÃO,CGH,GIG,6
REMÍDIO MONAI,BEL,BVB,1
DIMAS FABIANO,GIG,BSB,17
RUBENS PEREIRA JÚNIOR,BSB,BSB,58
LIDERANÇA DO PT,SSA- SP,1
PEDRO VILELA,GIG,BSB,3
ADILTON SACHETTI,RooxGru,1
HISSA ABRAHÃO,GRU,MAO,3
DANIEL ALMEIDA,SSA,CGH,7
PAULO FOLETTO,BSB,CGH,1
RAUL JUNGMANN,BSB,REC,16
PASTOR LUCIANO BRAGA,GIG,SSA,1
ALFREDO KAEFER,CAC,VCP,4
FRANCISCO FLORIANO,BSB,GIG,2
PEDRO UCZAI,XAP,BSB,57
JOSÉ GUIMARÃES,GRU,FOR,2
DELEGADO ÉDER MAURO,BEL,GIG,1
EVANDRO GUSSI,SJP,BSB,4
HUGO LEAL,BSB,GIG,15
MANDETTA,BSB,GRU,1
FRANCISCO FLORIANO,SDU,CGH,2
LEONARDO MONTEIRO,MOC,CNF,4
BILAC PINTO,BSB,SDU,1
DAGOBERTO NOGUEIRA,SJP,CGR,1
ZECA DIRCEU,BSB,CWB,29
JOÃO RODRIGUES,BSB,POA,1
GERALDO RESENDE,BSB,DOU,26
CÉSAR HALUM,BSB,PMW,21
ROSINHA DA ADEFAL,GRU,MCZ,2
VICTOR MENDES,CNF,SLZ,1
DELEY,BSB,RAO,1
LUIZ CARLOS BUSATO,SDU,POA,1
RODRIGO PACHECO,BSB,BSB,90
NILSON PINTO,BSB,BEL,44
LÁZARO BOTELHO,SSA,BSB,1
HERCULANO PASSOS,BSB,MCZ,3
ARTHUR OLIVEIRA MAIA,CGH,SDU,1
LELO COIMBRA,VIX,CNF,1
OSMAR BERTOLDI,CWB,BSB,6
ANTONIO IMBASSAHY,VDC,GRU,2
JOSÉ REINALDO,SLZ,GRU,1
LUIS CARLOS HEINZE,FLN,POA,1
MAURÍCIO QUINTELLA LESSA,MCZ,GRU,2
ODORICO MONTEIRO,VCP,BSB,1
GIVALDO VIEIRA,BSB,CGH,1
GIACOBO,BSB,CNF,2
JUNIOR MARRECA,GRU,IGU,1
SÁGUAS MORAES,CGH,BSB,1
TAMPINHA,GRU,CGB,1
AFONSO FLORENCE,SSA,VDC,3
ALUISIO MENDES,BSB,CWB,1
ELIZEU DIONIZIO,BSB,VIX,1
SAMUEL MOREIRA,BSB,BSB,13
DIEGO GARCIA,IGU,CWB,1
SERGIO SOUZA,LDB,CGH,1
AGUINALDO RIBEIRO,CGH,BSB,21
ROCHA,IGU,BSB,1
GONZAGA PATRIOTA,BSB,REC,20
MARCELO BELINATI,BSB,GRU,1
RODRIGO PACHECO,IPN,CNF,1
HISSA ABRAHÃO,MAO,GRU,1
ZÉ SILVA,BSB,UDI,13
EFRAIM FILHO,BSB,JPA,59
NELSON PADOVANI,GRU,LDB,1
ANDRÉ ABDON,SLZ,BEL,1
JEFFERSON CAMPOS,VCP,BSB,35
ZÉ CARLOS,BSB,BSB,88
JORGE SOLLA,GRU,NAT,1
EVAIR VIEIRA DE MELO,VIX,UBA,1
CARLOS MELLES,RAO,CGH,1
LEÔNIDAS CRISTINO,GIG,FOR,1
ALEXANDRE LEITE,MAO,BSB,2
JEFFERSON CAMPOS,VCP,SSA,1
ROBERTO BRITTO,FOR,SSA,1
MARIA HELENA,BVB,BSB,47
ANDRÉ FUFUCA,SLZ,GRU,2
MARCUS VICENTE,BSB,VIX,90
JÚLIO CESAR,GRU,THE,3
TADEU ALENCAR,JDO,REC,8
LAURA CARNEIRO,GIG,BSB,44
MARIA DO ROSÁRIO,SDU,BSB,1
RENATA ABREU,PPB,VCP,3
ARTHUR VIRGÍLIO BISNETO,BSB,MAO,62
LIDERANÇA DO PT,SSA-BSB,2
EDIO LOPES,BSB,BSB,124
DR. JOÃO,BSB,JPA,2
MÁRIO NEGROMONTE JR.,BSB,BSB,93
LEO DE BRITO,BSB,CGH,2
BENJAMIN MARANHÃO,BSB,MCZ,1
ASSIS CARVALHO,BSB,THE,10
EDIO LOPES,CGH,BSB,22
BRUNNY,CNF,BSB,27
CAETANO,BSB,POA,1
ALESSANDRO MOLON,BSB,CGH,5
ASSIS CARVALHO,BSB,CGH,4
EZEQUIEL TEIXEIRA,BSB,CWB,1
JOSÉ AIRTON CIRILO,BSB,BSB,50
LUIS CARLOS HEINZE,BSB,BSB,68
WALDIR MARANHÃO,THE,BSB,1
ODORICO MONTEIRO,JDO,FOR,1
EDINHO ARAÚJO,BSB,BSB,33
MÁRIO NEGROMONTE JR.,CGH,BSB,2
GENECIAS NORONHA,BSB,CGH,1
ROCHA,BSB,GRU,1
CARLOS GOMES,POA,BSB,48
ZECA DIRCEU,BSB,VCP,1
LUIZ SÉRGIO,GIG,BSB,21
ANDRÉ ABDON,BSB,CGH,3
ARLINDO CHINAGLIA,GRU,MVD,1
DILCEU SPERAFICO,CAC,BSB,7
VALMIR ASSUNÇÃO,BSB,POA,1
JORGE CÔRTE REAL,BSB,CGH,8
DOMINGOS SÁVIO,CGH,BSB,1
JOÃO CASTELO,SLZ,BSB,35
ERIVELTON SANTANA,SSA,VDC,12
MARCOS SOARES,sdu,bsb,3
PATRUS ANANIAS,BSB,CGH,4
EDINHO ARAÚJO,CGH,BSB,2
ROBERTO GÓES,MCP,BSB,21
RONALDO NOGUEIRA,BSB,BSB,8
TAKAYAMA,CWB,GRU,3
VALDIR COLATTO,BSB,XAP,86
MÁRIO NEGROMONTE JR.,CGH,SSA,1
LUIS TIBÉ,GIG,BSB,4
ROBERTO FREIRE,SSA,CGH,1
EDIO LOPES,BSB,BVB,110
NILTON CAPIXABA,BSB,JPR,13
AGUINALDO RIBEIRO,BSB,REC,11
LÚCIO VALE,BEL,GRU,2
ANGELIM,BSB,RBR,48
JOÃO DERLY,POA,GIG,2
JÉSSICA SALES,SSA,BSB,2
BACELAR,GIG,BSB,2
DR. SINVAL MALHEIROS,VCP,BSB,6
EVAIR VIEIRA DE MELO,VIX,SSA,1
ROBERTO GÓES,BSB,MCP,40
PROFESSORA MARCIVANIA,BSB,BSB,25
ZÉ GERALDO,BSB,BSB,81
CARLOS MELLES,BSB,BSB,34
JOVAIR ARANTES,GYN,BSB,5
ANTONIO IMBASSAHY,CGH,GIG,1
PAULO PEREIRA DA SILVA,BSB,BVB,2
JOÃO CASTELO,BSB,SDU,3
DILCEU SPERAFICO,BSB,CAC,8
CHICO D'ANGELO,GIG,POA,2
WADIH DAMOUS,SDU,BSB,28
MAURO BENEVIDES,BSB,BSB,1
SERGIO SOUZA,CWB,CGH,1
IRAJÁ ABREU,CGH,PMW,3
ROGÉRIO PENINHA MENDONÇA,FLN,BSB,40
IRACEMA PORTELLA,THE,BSB,15
EDUARDO DA FONTE,GIG,REC,3
PROFESSOR SÉRGIO DE OLIVEIRA,BSB,CWB,1
SÁGUAS MORAES,BSB,SDU,4
SILAS FREIRE,BSB,THE,98
EVANDRO ROMAN,CWB,LDB,1
JOSÉ CARLOS ALELUIA,GRU,SSA,3
LAUDIVIO CARVALHO,BSB,BSB,24
MARINALDO ROSENDO,CNF,BEL,2
CARLOS MELLES,CNF,UDI,1
EVAIR VIEIRA DE MELO,VIX,BSB,57
JUTAHY JUNIOR,MAO,BSB,1
EDMILSON RODRIGUES,BEL,CGH,2
JEFFERSON CAMPOS,SSA,VCP,2
KAIO MANIÇOBA,REC,CWB,1
DELEGADO FRANCISCHINI,CWB,CGH,2
SILAS FREIRE,BSB,CGH,3
LUIZ CARLOS BUSATO,PFB,GRU,1
SILAS FREIRE,CGH,THE,1
ROBERTO DE LUCENA,POA,GRU,2
ODORICO MONTEIRO,BSB,GRU,2
MARCIO ALVINO,MCP,BSB,1
ANTONIO IMBASSAHY,SDU,BSB,1
LAERCIO OLIVEIRA,SSA,GRU,2
MAURO BENEVIDES,BSB,SSA,1
PASTOR EURICO,CGR,BSB,1
JOÃO ARRUDA,BSB,CWB,74
LUCIANA SANTOS,FOR,BSB,1
ANTONIO IMBASSAHY,FLN,BSB,1
ELMAR NASCIMENTO,CNF,SSA,2
IRACEMA PORTELLA,BSB,SDU,2
BOSCO COSTA,BSB,GRU,2
MARINALDO ROSENDO,BSB,MCZ,2
EFRAIM FILHO,JPA,BSB,43
GIACOBO,CAC,CWB,7
ALFREDO KAEFER,BSB,CGH,27
TADEU ALENCAR,REC-JDO,1
CARLOS MELLES,GRU,RAO,3
JOSÉ PRIANTE,BSB,GRU,1
FRANCISCO FLORIANO,SDU,BSB,62
ROCHA,BSB,GYN,1
POLLYANA GAMA,BSB,BSB,1
LUIZIANNE LINS,BSB,CNF,1
CARLOS BEZERRA,CGH,CGB,2
CABO SABINO,BSB,JPA,2
EZEQUIEL FONSECA,OPS,BSB,1
JOÃO DANIEL,RBR,BSB,1
MARCELO SQUASSONI,BSB,BSB,61
PAULO FOLETTO,BSB,BSB,76
RUBENS BUENO,CAC,CWB,1
CARLOS MANATO,BSB,SDU,7
FRANCISCO FLORIANO,CGH,GIG,1
NELSON MARCHEZAN JUNIOR,BSB,POA,106
PAULO PEREIRA DA SILVA,BSB,BSB,70
ALUISIO MENDES,CGH,BSB,9
LUCIO MOSQUINI,CGB,PVH,1
VICENTINHO,BSB,GIG,1
JULIO LOPES,BSB,NVT,1
CELSO PANSERA,GIG,BSB,49
FLAVINHO,BSB,RAO,1
PAULO FEIJÓ,SDU,CAW,40
CARLOS MARUN,BSB,GIG,1
LUCIANO DUCCI,CGR,CWB,1
JUTAHY JUNIOR,BSB,IOS,2
DANIEL COELHO,REC,GIG,1
ZÉ SILVA,UDI,CNF,4
NELSON PELLEGRINO,IOS,SSA,3
MAURO MARIANI,BSB,CCM,1
SILAS CÂMARA,BSB,MAO,37
JOÃO CARLOS BACELAR,ios,ssa,1
ALCEU MOREIRA,CGH,BSB,2
SARAIVA FELIPE,BSB,MOC,3
MARCOS ABRÃO,BSB,BSB,51
PEDRO FERNANDES,BSB,BSB,68
LUIZIANNE LINS,GRU,SDU,1
IVAN VALENTE,CGH,SDU,1
RODRIGO MAIA,GIG,BSB,5
ANTONIO BRITO,SSA,BSB,105
ALCEU MOREIRA,BSB,BSB,30
MARIA DO ROSÁRIO,BSB,XAP,1
CELSO MALDANER,BSB,BSB,17
EDMAR ARRUDA,CNF,BSB,1
HILDO ROCHA,GRU,BSB,1
ROGÉRIO ROSSO,SDU,CGH,1
LUIZ LAURO FILHO,BSB,SJP,2
MAJOR OLIMPIO,CGH-PPB,1
VANDER LOUBET,CGR,BSB,51
CARLOS SAMPAIO,SDU,VCP,5
WALDIR MARANHÃO,THE,SLZ,1
CLEBER VERDE,SLZ,IMP,3
DAMIÃO FELICIANO,BSB,VCP,1
SUBTENENTE GONZAGA,BSB,REC,2
NIVALDO ALBUQUERQUE,BSB,SDU,1
JOÃO CASTELO,BSB,SSA,1
MARCELO SQUASSONI,CGH,SDU,4
LUCIO MOSQUINI,JPR,CGB,10
TEREZA CRISTINA,CGR,GRU,8
WEVERTON ROCHA,SLZ,IMP,7
MAURO MARIANI,CGH,BSB,1
ALFREDO KAEFER,CGH,CWB,8
ERIVELTON SANTANA,IOS,SSA,2
JEAN WYLLYS,CGR,GRU,1
SERGIO SOUZA,CWB,CAC,1
CLEBER VERDE,BSB,IMP,3
SÁGUAS MORAES,BSB,BSB,9
DILCEU SPERAFICO,BSB,BSB,78
NELSON MARCHEZAN JUNIOR,CGH,POA,3
RONALDO BENEDET,FLN,CGH,2
SEVERINO NINHO,BSB,REC,32
CARLOS BEZERRA,BSB,CGH,2
ARTHUR OLIVEIRA MAIA,CGH,SSA,1
CARLOS BEZERRA,BSB,CGB,51
CARLOS MELLES,CGH,SDU,4
EDINHO ARAÚJO,BSB,SJP,42
SÁGUAS MORAES,BSB,SSA,1
EDUARDO BOLSONARO,FLN-CGH,1
BEBETO,BSB,VIX,1
FÁBIO RAMALHO,GVR,CNF,6
RUBENS PEREIRA JÚNIOR,THE,SLZ,4
ALEXANDRE VALLE,CWB,GIG,1
GIVALDO VIEIRA,CGH,VIX,1
PAULO ABI-ACKEL,SSA,CGH,1
RICARDO TEOBALDO,REC,BSB,19
DANIEL COELHO,GRU,BSB,2
RODRIGO MAIA,GIG,SSA,4
VINICIUS GURGEL,MCP,BSB,56
LEONARDO QUINTÃO,CGH,BSB,2
MARCUS PESTANA,CNF,BSB,43
MÁRIO HERINGER,AAX,CNF,1
FLAVIANO MELO,CWB,BSB,1
HERMES PARCIANELLO,CWB-BSB,1
RODRIGO PACHECO,BSB,SDU,1
JOÃO CASTELO,BSB,SLZ,28
CAPITÃO AUGUSTO,BSB,JPA,1
SUBTENENTE GONZAGA,CNF,BSB,82
TAKAYAMA,CGH,SDU,1
ANDRES SANCHEZ,BSB,GYN,1
DOMINGOS SÁVIO,BSB,SSA,1
ALFREDO KAEFER,BSB,CAC,22
JÚLIO CESAR,BSB,THE,46
PAULO PEREIRA DA SILVA,NVT,CGH,2
FELIPE MAIA,BSB,VCP,1
RUBENS PEREIRA JÚNIOR,BSB,THE,9
CABO DACIOLO,GRU,GIG,1
DAMIÃO FELICIANO,GRU,BSB,2
STEFANO AGUIAR,POA,BSB,1
FELIPE BORNIER,POA,GIG,2
GIOVANI CHERINI,BSB,SDU,1
EDMAR ARRUDA,BSB,MGF,4
LUIZIANNE LINS,JDO,BSB,2
ZÉ SILVA,MOC,BSB,2
ALUISIO MENDES,BSB,THE,2
MARA GABRILLI,GRU,BSB,2
ARNALDO JORDY,ATM,BEL,3
JERÔNIMO GOERGEN,BSB,POA,42
JUNIOR MARRECA,IGU,CWB,1
ARTHUR OLIVEIRA MAIA,CGH,BSB,11
ALUISIO MENDES,BSB,CGH,11
LUCAS VERGILIO,GYN,SDU,1
CESAR SOUZA,BSB,FLN,8
ZÉ SILVA,BSB,BSB,8
CARLOS HENRIQUE GAGUIM,PMW,CGH,1
BEBETO,BSB,VDC,1
SERGIO VIDIGAL,BSB,SDU,1
LUCIO VIEIRA LIMA,BSB,CGH,2
RAIMUNDO GOMES DE MATOS,BSB,JDO,3
ROBERTO GÓES,BEL,BSB,4
LIDERANÇA DO PSDB,SAO,BSB,5
RÔMULO GOUVEIA,BSB,CGH,1
SERGIO SOUZA,LDB,CWB,1
VALDIR COLATTO,FLN,BSB,26
MARGARIDA SALOMÃO,SDU,CGH,1
ARLINDO CHINAGLIA,POA,GRU,1
ALFREDO KAEFER,CWB,MGF,3
AGUINALDO RIBEIRO,CGH,REC,3
MAJOR OLIMPIO,CNF,BSB,1
FLAVINHO,RAO,BSB,1
LEÔNIDAS CRISTINO,BSB,BSB,55
DOMINGOS SÁVIO,MOC,BSB,3
DANIEL ALMEIDA,SSA,BSB,79
VICENTE ARRUDA,THE,BSB,1
ZENAIDE MAIA,BSB,CGR,1
GUILHERME COELHO,REC,GRU,1
EVANDRO GUSSI,PPB,GRU,2
SILAS BRASILEIRO,BSB,BSB,3
JÚLIO CESAR,BSB,CGH,1
PAUDERNEY AVELINO,GRU,MAO,2
DOMINGOS SÁVIO,BSB,BSB,56
GIVALDO VIEIRA,BSB,BSB,36
ELI CORRÊA FILHO,CGH,BSB,43
BRUNNY,CNF,SDU,2
MANDETTA,SDU,BSB,23
CAPITÃO AUGUSTO,BSB,JTC,3
TEREZA CRISTINA,CGH,CGR,1
MARIA DO ROSÁRIO,BSB,GIG,1
PAULO ABI-ACKEL,SDU,CGH,1
PEDRO FERNANDES,BSB,SLZ,128
JORGE CÔRTE REAL,CGH,BSB,16
RAFAEL MOTTA,NAT,BSB,122
MARCUS VICENTE,SDU,BSB,1
JEAN WYLLYS,BSB,SDU,48
PAES LANDIM,SSA,FOR,1
EROS BIONDINI,SDU,BSB,1
JORGE CÔRTE REAL,BSB,BSB,59
CONCEIÇÃO SAMPAIO,MAO,BSB,59
PATRUS ANANIAS,CGH,BSB,2
GIACOBO,GYN,CWB,1
BEBETO,GRU,BSB,1
VALDIR COLATTO,BSB,GRU,2
LEÔNIDAS CRISTINO,FOR,BSB,68
TEREZA CRISTINA,BSB,CGH,3
MARCOS REATEGUI,BSB,GRU,1
PATRUS ANANIAS,BSB,BSB,14
NELSON PADOVANI,LDB,BSB,8
TEREZA CRISTINA,BSB,CGR,29
